Chr	BP	kimura_distance	species	norm_dist_center
X	18750001	10.438	nigoni	0.292864
X	18760001	22.58272727	nigoni	0.293286
X	18770001	16.861	nigoni	0.293709
X	18780001	22.17181818	nigoni	0.294132
X	18790001	7.39	nigoni	0.294555
X	18800001	17.436	nigoni	0.294978
X	18810001	13.93866667	nigoni	0.295401
X	18820001	18.52318182	nigoni	0.295824
X	18830001	18.59	nigoni	0.296246
X	18840001	22.63666667	nigoni	0.296669
X	18850001	21.8145	nigoni	0.297092
X	18860001	22.93090909	nigoni	0.297515
X	18870001	24.20769231	nigoni	0.297938
X	18880001	22.42166667	nigoni	0.298361
X	18900001	18.56333333	nigoni	0.299206
X	18910001	12.655	nigoni	0.299629
X	18920001	26.97923077	nigoni	0.300052
X	18930001	28.11478261	nigoni	0.300475
X	18940001	23.23	nigoni	0.300898
X	18950001	10.17666667	nigoni	0.301321
X	18960001	26.516	nigoni	0.301744
X	18970001	19.95611111	nigoni	0.302167
X	18980001	21.88666667	nigoni	0.302589
X	18990001	24.06916667	nigoni	0.303012
X	19000001	19.91703704	nigoni	0.303435
X	19010001	22.63	nigoni	0.303858
X	19020001	21.60583333	nigoni	0.304281
X	19030001	19.28363636	nigoni	0.304704
X	19040001	20.123125	nigoni	0.305127
X	19050001	21.25833333	nigoni	0.305549
X	19060001	28.6732	nigoni	0.305972
X	19070001	24.74411765	nigoni	0.306395
X	19080001	27.86882353	nigoni	0.306818
X	19090001	20.81666667	nigoni	0.307241
X	19100001	25.37238095	nigoni	0.307664
X	19110001	20.959	nigoni	0.308087
X	19120001	22.04692308	nigoni	0.308509
X	19130001	22.18764706	nigoni	0.308932
X	19140001	22.01777778	nigoni	0.309355
X	19150001	23.13583333	nigoni	0.309778
X	19160001	16.35	nigoni	0.310201
X	19170001	22.49277778	nigoni	0.310624
X	19180001	25.98944444	nigoni	0.311047
X	19190001	18.1705	nigoni	0.311469
X	19200001	21.59444444	nigoni	0.311892
X	19210001	22.09210526	nigoni	0.312315
X	19220001	40.674	nigoni	0.312738
X	19230001	28.57714286	nigoni	0.313161
X	19240001	23.54	nigoni	0.313584
X	19250001	23.10555556	nigoni	0.314007
X	19260001	22.6564	nigoni	0.314429
X	19270001	25.67090909	nigoni	0.314852
X	19280001	25.76	nigoni	0.315275
X	19290001	27.6732	nigoni	0.315698
X	19300001	25.6537037	nigoni	0.316121
X	19310001	22.769	nigoni	0.316544
X	19320001	21.62818182	nigoni	0.316967
X	19330001	20.71545455	nigoni	0.317389
X	19340001	22.14545455	nigoni	0.317812
X	19350001	23.42333333	nigoni	0.318235
X	19370001	26.54583333	nigoni	0.319081
X	19380001	17.16405405	nigoni	0.319504
X	19390001	22.65363636	nigoni	0.319927
X	19400001	22.01172414	nigoni	0.32035
X	19410001	21.46785714	nigoni	0.320772
X	19420001	22.209	nigoni	0.321195
X	19430001	18.97375	nigoni	0.321618
X	19440001	16.6425	nigoni	0.322041
X	19450001	30.04	nigoni	0.322464
X	19460001	29.9925	nigoni	0.322887
X	19470001	24.32	nigoni	0.32331
X	19480001	29.68	nigoni	0.323732
X	19490001	18.088	nigoni	0.324155
X	19500001	23.43	nigoni	0.324578
X	19510001	25.03888889	nigoni	0.325001
X	19520001	26.061875	nigoni	0.325424
X	19530001	23.034	nigoni	0.325847
X	19540001	18.18666667	nigoni	0.32627
X	19550001	23.375	nigoni	0.326692
X	19560001	25.09666667	nigoni	0.327115
X	19570001	26.12	nigoni	0.327538
X	19580001	20.44888889	nigoni	0.327961
X	19590001	27.145	nigoni	0.328384
X	19600001	28.21555556	nigoni	0.328807
X	19610001	21.495	nigoni	0.32923
X	19620001	21.78375	nigoni	0.329652
X	19630001	23.01142857	nigoni	0.330075
X	19640001	27.93636364	nigoni	0.330498
X	19650001	23.216	nigoni	0.330921
X	19660001	21.14368421	nigoni	0.331344
X	19670001	23.68928571	nigoni	0.331767
X	19680001	25.33966667	nigoni	0.33219
X	19690001	22.2725	nigoni	0.332612
X	19700001	22.58642857	nigoni	0.333035
X	19710001	20.98230769	nigoni	0.333458
X	19720001	22.97769231	nigoni	0.333881
X	19730001	22.67583333	nigoni	0.334304
X	19740001	25.29857143	nigoni	0.334727
X	19750001	23.685	nigoni	0.33515
X	19760001	20.74107143	nigoni	0.335572
X	19770001	20.55111111	nigoni	0.335995
X	19780001	22.96545455	nigoni	0.336418
X	19790001	19.0925	nigoni	0.336841
X	19800001	22.28333333	nigoni	0.337264
X	19810001	27.32	nigoni	0.337687
X	19820001	21.72666667	nigoni	0.33811
X	19830001	22.13611111	nigoni	0.338533
X	19840001	23.89266667	nigoni	0.338955
X	19850001	23.48294118	nigoni	0.339378
X	19860001	25.43047619	nigoni	0.339801
X	19870001	24.91192308	nigoni	0.340224
X	19880001	25.84611111	nigoni	0.340647
X	19890001	21.41142857	nigoni	0.34107
X	19900001	21.335	nigoni	0.341493
X	19910001	22.275	nigoni	0.341915
X	19920001	28.24384615	nigoni	0.342338
X	19930001	17.49833333	nigoni	0.342761
X	19940001	24.23636364	nigoni	0.343184
X	19950001	22.51272727	nigoni	0.343607
X	19960001	21.68285714	nigoni	0.34403
X	19970001	22.06375	nigoni	0.344453
X	19980001	24.87166667	nigoni	0.344875
X	19990001	24.20357143	nigoni	0.345298
X	20000001	20.46111111	nigoni	0.345721
X	20010001	20.66666667	nigoni	0.346144
X	20020001	19.90294118	nigoni	0.346567
X	20030001	13.93916667	nigoni	0.34699
X	20040001	15.66416667	nigoni	0.347413
X	20050001	23.032	nigoni	0.347835
X	20060001	15.36428571	nigoni	0.348258
X	20070001	24.502	nigoni	0.348681
X	20080001	21.93529412	nigoni	0.349104
X	20090001	23.84777778	nigoni	0.349527
X	20100001	24.4125	nigoni	0.34995
X	20110001	15.063	nigoni	0.350373
X	20120001	22.39230769	nigoni	0.350795
X	20130001	21.3675	nigoni	0.351218
X	20140001	21.9975	nigoni	0.351641
X	20150001	18.739	nigoni	0.352064
X	20160001	20.96771429	nigoni	0.352487
X	20170001	23.06655172	nigoni	0.35291
X	20180001	11.29761905	nigoni	0.353333
X	20190001	20.62238095	nigoni	0.353755
X	20200001	17.802	nigoni	0.354178
X	20210001	17.65555556	nigoni	0.354601
X	20220001	19.76666667	nigoni	0.355024
X	20230001	19.65375	nigoni	0.355447
X	20240001	17.6475	nigoni	0.35587
X	20250001	21.25790698	nigoni	0.356293
X	20260001	22.32913043	nigoni	0.356716
X	20270001	20.82	nigoni	0.357138
X	20280001	20.48631579	nigoni	0.357561
X	20290001	20.314	nigoni	0.357984
X	20300001	19.34153846	nigoni	0.358407
X	20310001	21.09833333	nigoni	0.35883
X	20320001	21.6312	nigoni	0.359253
X	20330001	22.265	nigoni	0.359676
X	20340001	27.37941176	nigoni	0.360098
X	20350001	29.4	nigoni	0.360521
X	20360001	30.42	nigoni	0.360944
X	20370001	25.60675676	nigoni	0.361367
X	20380001	33.51177778	nigoni	0.36179
X	20390001	40.17895833	nigoni	0.362213
X	20400001	15.35428571	nigoni	0.362636
X	20410001	15.64764706	nigoni	0.363058
X	20420001	20.05666667	nigoni	0.363481
X	20430001	21.60333333	nigoni	0.363904
X	20440001	16.5125	nigoni	0.364327
X	20450001	24.08026316	nigoni	0.36475
X	20460001	22.06482759	nigoni	0.365173
X	20470001	21.76190476	nigoni	0.365596
X	20480001	18.442	nigoni	0.366018
X	20490001	22.27214286	nigoni	0.366441
X	20500001	24.1824	nigoni	0.366864
X	20510001	23.29512821	nigoni	0.367287
X	20530001	5.6	nigoni	0.368133
X	20540001	16.93884615	nigoni	0.368556
X	20550001	17.02741935	nigoni	0.368978
X	20560001	14.45	nigoni	0.369401
X	20570001	0	nigoni	0.369824
X	20580001	19.21882353	nigoni	0.370247
X	20590001	19.06166667	nigoni	0.37067
X	20600001	23.07041667	nigoni	0.371093
X	20610001	19.36181818	nigoni	0.371516
X	20620001	17.89928571	nigoni	0.371939
X	20630001	22.38155556	nigoni	0.372361
X	20640001	21.56487179	nigoni	0.372784
X	20650001	49.86168539	nigoni	0.373207
X	20660001	13.905	nigoni	0.37363
X	20670001	23.79458333	nigoni	0.374053
X	20680001	23.01	nigoni	0.374476
X	20690001	24.55217391	nigoni	0.374899
X	20700001	23.06307692	nigoni	0.375321
X	20710001	26.584	nigoni	0.375744
X	20720001	22.61666667	nigoni	0.376167
X	20730001	23.14944444	nigoni	0.37659
X	20740001	19.30842105	nigoni	0.377013
X	20750001	18.46	nigoni	0.377436
X	20760001	15.37384615	nigoni	0.377859
X	20770001	12.41375	nigoni	0.378281
X	20780001	21.39	nigoni	0.378704
X	20790001	23.17823529	nigoni	0.379127
X	20800001	20.74	nigoni	0.37955
X	20810001	21.50615385	nigoni	0.379973
X	20820001	21.5792	nigoni	0.380396
X	20830001	20.151875	nigoni	0.380819
X	20840001	20.2468	nigoni	0.381241
X	20850001	23.70214286	nigoni	0.381664
X	20860001	23.50294118	nigoni	0.382087
X	20870001	24.849	nigoni	0.38251
X	20880001	22.98	nigoni	0.382933
X	20890001	18.36333333	nigoni	0.383356
X	20900001	17.5275	nigoni	0.383779
X	20910001	24.1085	nigoni	0.384201
X	20920001	15.392	nigoni	0.384624
X	20930001	29.77	nigoni	0.385047
X	20940001	24.0175	nigoni	0.38547
X	20950001	21.88105263	nigoni	0.385893
X	20960001	22.9	nigoni	0.386316
X	20970001	16.84916667	nigoni	0.386739
X	20980001	17.56090909	nigoni	0.387161
X	20990001	21.59589744	nigoni	0.387584
X	21000001	22.55041667	nigoni	0.388007
X	21010001	19.59833333	nigoni	0.38843
X	21020001	24.14571429	nigoni	0.388853
X	21030001	22.55583333	nigoni	0.389276
X	21040001	16.18285714	nigoni	0.389699
X	21050001	21.10642857	nigoni	0.390122
X	21060001	16.57705882	nigoni	0.390544
X	21070001	17.838	nigoni	0.390967
X	21080001	18.7675	nigoni	0.39139
X	21090001	21.5275	nigoni	0.391813
X	21100001	18.34142857	nigoni	0.392236
X	21110001	22.554375	nigoni	0.392659
X	21120001	24.47769231	nigoni	0.393082
X	21130001	24.84125	nigoni	0.393504
X	21140001	18.13428571	nigoni	0.393927
X	21150001	26.79631579	nigoni	0.39435
X	21160001	18.2826087	nigoni	0.394773
X	21170001	21.12647059	nigoni	0.395196
X	21180001	23.6975	nigoni	0.395619
X	21190001	15.38772727	nigoni	0.396042
X	21200001	15.425	nigoni	0.396464
X	21210001	19.07833333	nigoni	0.396887
X	21220001	19.72833333	nigoni	0.39731
X	21230001	24.29357143	nigoni	0.397733
X	21240001	22.56	nigoni	0.398156
X	21250001	20.292	nigoni	0.398579
X	21260001	23.75166667	nigoni	0.399002
X	21270001	17.676	nigoni	0.399424
X	21280001	17.854	nigoni	0.399847
X	21290001	22.477	nigoni	0.40027
X	21300001	21.14578947	nigoni	0.400693
X	21310001	20.9575	nigoni	0.401116
X	21320001	25.12388889	nigoni	0.401539
X	21330001	24.13466667	nigoni	0.401962
X	21340001	24.93357143	nigoni	0.402384
X	21350001	21.245	nigoni	0.402807
X	21360001	22.51	nigoni	0.40323
X	21370001	24.98441176	nigoni	0.403653
X	21380001	25.1125	nigoni	0.404076
X	21390001	17.59894737	nigoni	0.404499
X	21400001	22.13037037	nigoni	0.404922
X	21410001	24.56285714	nigoni	0.405344
X	21420001	21.39357143	nigoni	0.405767
X	21430001	23.78423077	nigoni	0.40619
X	21440001	21.88384615	nigoni	0.406613
X	21450001	24.24384615	nigoni	0.407036
X	21460001	21.48833333	nigoni	0.407459
X	21470001	23.96727273	nigoni	0.407882
X	21480001	27.02214286	nigoni	0.408305
X	21490001	31.12	nigoni	0.408727
X	21500001	17.5825	nigoni	0.40915
X	21510001	23.82	nigoni	0.409573
X	21520001	23.97130435	nigoni	0.409996
X	21530001	20.81136364	nigoni	0.410419
X	21540001	19.74727273	nigoni	0.410842
X	21550001	20.54684211	nigoni	0.411265
X	21560001	25.6	nigoni	0.411687
X	21570001	21.8092	nigoni	0.41211
X	21580001	26.00666667	nigoni	0.412533
X	21590001	25.23826087	nigoni	0.412956
X	21600001	23.13166667	nigoni	0.413379
X	21610001	25.91666667	nigoni	0.413802
X	21620001	17.93333333	nigoni	0.414225
X	21630001	26.13428571	nigoni	0.414647
X	21640001	22.51	nigoni	0.41507
X	21650001	25.93642857	nigoni	0.415493
X	21660001	19.23428571	nigoni	0.415916
X	21670001	23.2725	nigoni	0.416339
X	21680001	23.97666667	nigoni	0.416762
X	21690001	25.03175	nigoni	0.417185
X	21700001	24.16142857	nigoni	0.417607
X	21710001	22.49285714	nigoni	0.41803
X	21720001	20.505	nigoni	0.418453
X	21730001	21.87421053	nigoni	0.418876
X	21740001	23.8525	nigoni	0.419299
X	21750001	19.97	nigoni	0.419722
X	21760001	23.76	nigoni	0.420145
X	21780001	31.702	nigoni	0.42099
X	21790001	21.24772727	nigoni	0.421413
X	21800001	24.33263158	nigoni	0.421836
X	21810001	18.126	nigoni	0.422259
X	21820001	21.56526316	nigoni	0.422682
X	21830001	22.97807692	nigoni	0.423105
X	21840001	19.04363636	nigoni	0.423527
X	21850001	18.50111111	nigoni	0.42395
X	21860001	26.28	nigoni	0.424373
X	21870001	25.76473684	nigoni	0.424796
X	21880001	21.60230769	nigoni	0.425219
X	21890001	23.35857143	nigoni	0.425642
X	21900001	26.06208333	nigoni	0.426065
X	21910001	22.09333333	nigoni	0.426488
X	21920001	24.51333333	nigoni	0.42691
X	21930001	17.06	nigoni	0.427333
X	21940001	21.57230769	nigoni	0.427756
X	21950001	15.62151515	nigoni	0.428179
X	21960001	18.5865	nigoni	0.428602
X	21970001	18.66325	nigoni	0.429025
X	21980001	19.17236842	nigoni	0.429448
X	21990001	21.69222222	nigoni	0.42987
X	22000001	18.2	nigoni	0.430293
X	22010001	19.10235294	nigoni	0.430716
X	22020001	14.094375	nigoni	0.431139
X	22030001	23.415625	nigoni	0.431562
X	22040001	24.10580645	nigoni	0.431985
X	22050001	19.17	nigoni	0.432408
X	22060001	24.7	nigoni	0.43283
X	22070001	22.86	nigoni	0.433253
X	22080001	26.5862963	nigoni	0.433676
X	22090001	24.02666667	nigoni	0.434099
X	22100001	20.976	nigoni	0.434522
X	22110001	18.55583333	nigoni	0.434945
X	22120001	25.518	nigoni	0.435368
X	22130001	27.00526316	nigoni	0.43579
X	22140001	22.97392857	nigoni	0.436213
X	22150001	20.98583333	nigoni	0.436636
X	22160001	22.49692308	nigoni	0.437059
X	22170001	26.0753125	nigoni	0.437482
X	22180001	16.985	nigoni	0.437905
X	22190001	25.4475	nigoni	0.438328
X	22200001	18.61666667	nigoni	0.43875
X	22210001	24.06166667	nigoni	0.439173
X	22220001	20.1425	nigoni	0.439596
X	22230001	21.2575	nigoni	0.440019
X	22240001	24.59241379	nigoni	0.440442
X	22250001	24.8825	nigoni	0.440865
X	22260001	22.97909091	nigoni	0.441288
X	22270001	21.426	nigoni	0.44171
X	22280001	24.68344828	nigoni	0.442133
X	22290001	26.37916667	nigoni	0.442556
X	22300001	27.69842105	nigoni	0.442979
X	22310001	22.40827586	nigoni	0.443402
X	22320001	26.0875	nigoni	0.443825
X	22330001	0	nigoni	0.444248
X	22340001	25.737	nigoni	0.444671
X	22350001	24.4955	nigoni	0.445093
X	22360001	25.98631579	nigoni	0.445516
X	22370001	22.11482759	nigoni	0.445939
X	22380001	27.79896552	nigoni	0.446362
X	22400001	18.59125	nigoni	0.447208
X	22410001	21.01333333	nigoni	0.447631
X	22420001	18.05037037	nigoni	0.448053
X	22430001	17.51090909	nigoni	0.448476
X	22440001	16.970625	nigoni	0.448899
X	22450001	28.10894737	nigoni	0.449322
X	22460001	24.07285714	nigoni	0.449745
X	22470001	21.8644	nigoni	0.450168
X	22480001	22.97153846	nigoni	0.450591
X	22490001	23.64933333	nigoni	0.451013
X	22500001	22.46625	nigoni	0.451436
X	22510001	20.26571429	nigoni	0.451859
X	22520001	17.37826087	nigoni	0.452282
X	22530001	12.03090909	nigoni	0.452705
X	22540001	19.73888889	nigoni	0.453128
X	22550001	18.73407407	nigoni	0.453551
X	22560001	18.74416667	nigoni	0.453973
X	22570001	23.60692308	nigoni	0.454396
X	22580001	24.99478261	nigoni	0.454819
X	22590001	14.934	nigoni	0.455242
X	22600001	21.20888889	nigoni	0.455665
X	22610001	24.166	nigoni	0.456088
X	22620001	26.71677419	nigoni	0.456511
X	22630001	29.39617647	nigoni	0.456933
X	22640001	20.738	nigoni	0.457356
X	22650001	20.16833333	nigoni	0.457779
X	22660001	21.95634146	nigoni	0.458202
X	22670001	26.10869565	nigoni	0.458625
X	22680001	17.45909091	nigoni	0.459048
X	22690001	23.4775	nigoni	0.459471
X	22700001	22.90608696	nigoni	0.459893
X	22710001	23.00173913	nigoni	0.460316
X	22720001	17.94454545	nigoni	0.460739
X	22730001	15.80705882	nigoni	0.461162
X	22740001	21.75409091	nigoni	0.461585
X	22750001	16.73842105	nigoni	0.462008
X	22760001	23.55875	nigoni	0.462431
X	22770001	21.02090909	nigoni	0.462854
X	22780001	22.62	nigoni	0.463276
X	22790001	22.025	nigoni	0.463699
X	22800001	24.40555556	nigoni	0.464122
X	22810001	25.0685	nigoni	0.464545
X	22820001	23.87074074	nigoni	0.464968
X	22830001	27.66789474	nigoni	0.465391
X	22840001	19.81428571	nigoni	0.465814
X	22850001	13.6975	nigoni	0.466236
X	22860001	22.535	nigoni	0.466659
X	22870001	21.63375	nigoni	0.467082
X	22880001	11.925	nigoni	0.467505
X	22890001	13.3185	nigoni	0.467928
X	22900001	16.7825	nigoni	0.468351
X	22910001	16.973	nigoni	0.468774
X	22920001	20.4825	nigoni	0.469196
X	22930001	7.253777778	nigoni	0.469619
X	22940001	19.63947368	nigoni	0.470042
X	22950001	23.7347619	nigoni	0.470465
X	22960001	29.902	nigoni	0.470888
X	22970001	17.03454545	nigoni	0.471311
X	22980001	17.82852941	nigoni	0.471734
X	22990001	20.97555556	nigoni	0.472156
X	23000001	23.881	nigoni	0.472579
X	23010001	21.42727273	nigoni	0.473002
X	23020001	22.34375	nigoni	0.473425
X	23030001	17.57357143	nigoni	0.473848
X	23040001	17.6225	nigoni	0.474271
X	23050001	17.47866667	nigoni	0.474694
X	23060001	23.75636364	nigoni	0.475116
X	23070001	22.97846154	nigoni	0.475539
X	23080001	25.00944444	nigoni	0.475962
X	23090001	16.91	nigoni	0.476385
X	23100001	19.06125	nigoni	0.476808
X	23110001	22.62	nigoni	0.477231
X	23120001	9.8625	nigoni	0.477654
X	23130001	15.72333333	nigoni	0.478076
X	23140001	11.74333333	nigoni	0.478499
X	23150001	13.54	nigoni	0.478922
X	23160001	22.045	nigoni	0.479345
X	23170001	21.635	nigoni	0.479768
X	23180001	19.6473913	nigoni	0.480191
X	23190001	23.50304348	nigoni	0.480614
X	23200001	24.99631579	nigoni	0.481037
X	23210001	20.438	nigoni	0.481459
X	23220001	23.018	nigoni	0.481882
X	23230001	19.28615385	nigoni	0.482305
X	23240001	25.15714286	nigoni	0.482728
X	23250001	17.73333333	nigoni	0.483151
X	23260001	14.366	nigoni	0.483574
X	23270001	26.40555556	nigoni	0.483997
X	23280001	20.05142857	nigoni	0.484419
X	23290001	23.38555556	nigoni	0.484842
X	23300001	17.228	nigoni	0.485265
X	23310001	21.379375	nigoni	0.485688
X	23320001	5.685	nigoni	0.486111
X	23330001	25.14928571	nigoni	0.486534
X	23340001	25.43352941	nigoni	0.486957
X	23350001	22.42941176	nigoni	0.487379
X	23360001	23.163125	nigoni	0.487802
X	23370001	23.57285714	nigoni	0.488225
X	23380001	22.9568	nigoni	0.488648
X	23390001	23.29534884	nigoni	0.489071
X	23400001	24.58823529	nigoni	0.489494
X	23410001	24.97157895	nigoni	0.489917
X	23420001	20.05222222	nigoni	0.490339
X	23430001	21.90363636	nigoni	0.490762
X	23440001	27.7252	nigoni	0.491185
X	23450001	27.150625	nigoni	0.491608
X	23460001	28.43259259	nigoni	0.492031
X	23470001	18.93	nigoni	0.492454
X	23480001	21.47818182	nigoni	0.492877
X	23490001	16.61892857	nigoni	0.493299
X	23500001	24.9537037	nigoni	0.493722
X	23510001	22.77833333	nigoni	0.494145
X	23520001	22.61357143	nigoni	0.494568
X	23530001	25.17	nigoni	0.494991
X	23540001	18.332	nigoni	0.495414
X	23550001	24.71809524	nigoni	0.495837
X	23560001	26.45	nigoni	0.49626
X	23570001	12.52727273	nigoni	0.496682
X	23580001	22.73277778	nigoni	0.497105
X	23590001	23.22722222	nigoni	0.497528
X	23600001	22.421	nigoni	0.497951
X	23610001	23.6875	nigoni	0.498374
X	23620001	18.664	nigoni	0.498797
X	23630001	12.49846154	nigoni	0.49922
X	23640001	18.76263158	nigoni	0.499642
III	1	11.33421053	remanei	0.5
III	10001	16.61096774	remanei	0.499441
III	20001	14.356875	remanei	0.498881
III	30001	13.31958333	remanei	0.498322
III	40001	16.734	remanei	0.497763
III	50001	10.75933333	remanei	0.497203
III	60001	13.76777778	remanei	0.496644
III	70001	19.7484	remanei	0.496084
III	80001	22.94956522	remanei	0.495525
III	90001	16.51954545	remanei	0.494966
III	100001	17.69611111	remanei	0.494406
III	110001	12.477	remanei	0.493847
III	120001	15.03636364	remanei	0.493288
III	130001	19.89333333	remanei	0.492728
III	140001	24.00666667	remanei	0.492169
III	150001	24.16	remanei	0.49161
III	160001	23.9525	remanei	0.49105
III	170001	13.19166667	remanei	0.490491
III	180001	13.13285714	remanei	0.489932
III	190001	14.02363636	remanei	0.489372
III	200001	11.15071429	remanei	0.488813
III	210001	17.0075	remanei	0.488254
III	220001	12.03375	remanei	0.487694
III	230001	14.54	remanei	0.487135
III	240001	18.97333333	remanei	0.486576
III	250001	19.73227273	remanei	0.486016
III	260001	14.07	remanei	0.485457
III	270001	0.726	remanei	0.484897
III	280001	15.32916667	remanei	0.484338
III	290001	12.02230769	remanei	0.483779
III	300001	14.49111111	remanei	0.483219
III	310001	13.02923077	remanei	0.48266
III	320001	14.9465625	remanei	0.482101
III	330001	15.34826087	remanei	0.481541
III	340001	15.05285714	remanei	0.480982
III	350001	15.01186047	remanei	0.480423
III	360001	13.50806452	remanei	0.479863
III	370001	19.55047619	remanei	0.479304
III	380001	16.83954545	remanei	0.478745
III	390001	17.79	remanei	0.478185
III	400001	20.45804878	remanei	0.477626
III	410001	17.101	remanei	0.477067
III	420001	20.06684211	remanei	0.476507
III	430001	15.67054054	remanei	0.475948
III	440001	13.03923077	remanei	0.475388
III	450001	12.94	remanei	0.474829
III	460001	16.89896552	remanei	0.47427
III	470001	18.95419355	remanei	0.47371
III	480001	23.41096774	remanei	0.473151
III	490001	17.30941176	remanei	0.472592
III	500001	22.32542857	remanei	0.472032
III	510001	19.9528	remanei	0.471473
III	520001	15.70666667	remanei	0.470914
III	530001	13.27619048	remanei	0.470354
III	540001	22.54483871	remanei	0.469795
III	550001	21.50590909	remanei	0.469236
III	560001	19.81571429	remanei	0.468676
III	570001	19.36769231	remanei	0.468117
III	580001	16.19306667	remanei	0.467558
III	590001	20.38928571	remanei	0.466998
III	600001	27.21	remanei	0.466439
III	610001	18.09060606	remanei	0.46588
III	620001	13.6690625	remanei	0.46532
III	630001	16.8148	remanei	0.464761
III	640001	15.76816327	remanei	0.464201
III	650001	18.45242424	remanei	0.463642
III	660001	16.82152174	remanei	0.463083
III	670001	20.82051282	remanei	0.462523
III	680001	18.05543478	remanei	0.461964
III	690001	17.08684211	remanei	0.461405
III	700001	13.1	remanei	0.460845
III	710001	13.88808511	remanei	0.460286
III	720001	13.7606383	remanei	0.459727
III	730001	9.186451613	remanei	0.459167
III	740001	14.09	remanei	0.458608
III	750001	17.21473684	remanei	0.458049
III	760001	18.36851852	remanei	0.457489
III	770001	15.93380952	remanei	0.45693
