Chr	BP	element_count	species
III	16700001	30	remanei
III	16710001	26	remanei
III	16720001	17	remanei
III	16730001	27	remanei
III	16740001	17	remanei
III	16750001	22	remanei
III	16760001	23	remanei
III	16770001	14	remanei
III	16780001	11	remanei
III	16790001	21	remanei
III	16800001	14	remanei
III	16810001	18	remanei
III	16820001	8	remanei
III	16830001	26	remanei
III	16840001	9	remanei
III	16850001	32	remanei
III	16860001	26	remanei
III	16870001	35	remanei
III	16880001	27	remanei
III	16890001	13	remanei
III	16900001	28	remanei
III	16910001	46	remanei
III	16920001	2	remanei
III	16930001	19	remanei
III	16940001	21	remanei
III	16950001	25	remanei
III	16960001	33	remanei
III	16970001	34	remanei
III	16980001	39	remanei
III	16990001	22	remanei
III	17000001	16	remanei
III	17010001	23	remanei
III	17020001	26	remanei
III	17030001	41	remanei
III	17040001	22	remanei
III	17050001	24	remanei
III	17060001	12	remanei
III	17070001	30	remanei
III	17080001	19	remanei
III	17090001	15	remanei
III	17100001	19	remanei
III	17110001	21	remanei
III	17120001	26	remanei
III	17130001	19	remanei
III	17140001	13	remanei
III	17150001	15	remanei
III	17160001	17	remanei
III	17170001	9	remanei
III	17180001	12	remanei
III	17190001	12	remanei
III	17200001	0	remanei
III	17210001	18	remanei
III	17220001	20	remanei
III	17230001	6	remanei
III	17240001	4	remanei
III	17250001	17	remanei
III	17260001	13	remanei
III	17270001	14	remanei
III	17280001	1	remanei
III	17290001	2	remanei
III	17300001	5	remanei
III	17310001	34	remanei
III	17320001	15	remanei
III	17330001	28	remanei
III	17340001	34	remanei
III	17350001	39	remanei
III	17360001	11	remanei
III	17370001	12	remanei
III	17380001	37	remanei
III	17390001	5	remanei
III	17400001	7	remanei
III	17410001	26	remanei
III	17420001	25	remanei
III	17430001	12	remanei
III	17440001	38	remanei
III	17450001	17	remanei
III	17460001	4	remanei
III	17470001	38	remanei
III	17480001	18	remanei
III	17490001	24	remanei
III	17500001	23	remanei
III	17510001	34	remanei
III	17520001	26	remanei
III	17530001	6	remanei
III	17540001	10	remanei
III	17550001	5	remanei
III	17560001	8	remanei
III	17570001	6	remanei
III	17580001	22	remanei
III	17590001	13	remanei
III	17600001	2	remanei
III	17610001	10	remanei
III	17620001	10	remanei
III	17630001	16	remanei
III	17640001	18	remanei
III	17650001	9	remanei
III	17660001	12	remanei
III	17670001	10	remanei
III	17680001	9	remanei
III	17690001	10	remanei
III	17700001	15	remanei
III	17710001	11	remanei
III	17720001	19	remanei
III	17730001	20	remanei
III	17740001	11	remanei
III	17750001	14	remanei
III	17760001	6	remanei
III	17770001	18	remanei
III	17780001	17	remanei
III	17790001	16	remanei
III	17800001	11	remanei
III	17810001	5	remanei
III	17820001	8	remanei
III	17830001	11	remanei
III	17840001	20	remanei
III	17850001	9	remanei
III	17860001	19	remanei
III	17870001	20	remanei
IV	1	22	remanei
IV	10001	22	remanei
IV	20001	24	remanei
IV	30001	18	remanei
IV	40001	12	remanei
IV	50001	15	remanei
IV	60001	25	remanei
IV	70001	6	remanei
IV	80001	6	remanei
IV	90001	13	remanei
IV	100001	15	remanei
IV	110001	10	remanei
IV	120001	13	remanei
IV	130001	12	remanei
IV	140001	2	remanei
IV	150001	7	remanei
IV	160001	6	remanei
IV	170001	8	remanei
IV	180001	15	remanei
IV	190001	11	remanei
IV	200001	11	remanei
IV	210001	13	remanei
IV	220001	14	remanei
IV	230001	11	remanei
IV	240001	17	remanei
IV	250001	12	remanei
IV	260001	17	remanei
IV	270001	12	remanei
IV	280001	17	remanei
IV	290001	11	remanei
IV	300001	4	remanei
IV	310001	12	remanei
IV	320001	15	remanei
IV	330001	13	remanei
IV	340001	10	remanei
IV	350001	24	remanei
IV	360001	18	remanei
IV	370001	30	remanei
IV	380001	7	remanei
IV	390001	17	remanei
IV	400001	9	remanei
IV	410001	8	remanei
IV	420001	19	remanei
IV	430001	22	remanei
IV	440001	25	remanei
IV	450001	10	remanei
IV	460001	14	remanei
IV	470001	11	remanei
IV	480001	21	remanei
IV	490001	33	remanei
IV	500001	2	remanei
IV	510001	6	remanei
IV	520001	6	remanei
IV	530001	15	remanei
IV	540001	10	remanei
IV	550001	17	remanei
IV	560001	21	remanei
IV	570001	21	remanei
IV	580001	9	remanei
IV	590001	17	remanei
IV	600001	14	remanei
IV	610001	11	remanei
IV	620001	8	remanei
IV	630001	21	remanei
IV	640001	15	remanei
IV	650001	21	remanei
IV	660001	12	remanei
IV	670001	13	remanei
IV	680001	8	remanei
IV	690001	15	remanei
IV	700001	10	remanei
IV	710001	24	remanei
IV	720001	12	remanei
IV	730001	8	remanei
IV	740001	10	remanei
IV	750001	19	remanei
IV	760001	10	remanei
IV	770001	18	remanei
IV	780001	3	remanei
IV	790001	21	remanei
IV	800001	7	remanei
IV	810001	13	remanei
IV	820001	18	remanei
IV	830001	10	remanei
IV	840001	19	remanei
IV	850001	27	remanei
IV	860001	11	remanei
IV	870001	7	remanei
IV	880001	20	remanei
IV	890001	12	remanei
IV	900001	45	remanei
IV	910001	43	remanei
IV	920001	41	remanei
IV	930001	39	remanei
IV	940001	49	remanei
IV	950001	27	remanei
IV	960001	14	remanei
IV	970001	17	remanei
IV	980001	11	remanei
IV	990001	19	remanei
IV	1000001	13	remanei
IV	1010001	18	remanei
IV	1020001	13	remanei
IV	1030001	17	remanei
IV	1040001	9	remanei
IV	1050001	7	remanei
IV	1060001	10	remanei
IV	1070001	8	remanei
IV	1080001	8	remanei
IV	1090001	18	remanei
IV	1100001	33	remanei
IV	1110001	23	remanei
IV	1120001	4	remanei
IV	1130001	7	remanei
IV	1140001	12	remanei
IV	1150001	11	remanei
IV	1160001	9	remanei
IV	1170001	14	remanei
IV	1180001	19	remanei
IV	1190001	26	remanei
IV	1200001	18	remanei
IV	1210001	7	remanei
IV	1220001	5	remanei
IV	1230001	9	remanei
IV	1240001	10	remanei
IV	1250001	25	remanei
IV	1260001	7	remanei
IV	1270001	7	remanei
IV	1280001	9	remanei
IV	1290001	11	remanei
IV	1300001	16	remanei
IV	1310001	18	remanei
IV	1320001	12	remanei
IV	1330001	9	remanei
IV	1340001	9	remanei
IV	1350001	17	remanei
IV	1360001	18	remanei
IV	1370001	12	remanei
IV	1380001	15	remanei
IV	1390001	10	remanei
IV	1400001	10	remanei
IV	1410001	27	remanei
IV	1420001	15	remanei
IV	1430001	2	remanei
IV	1440001	24	remanei
IV	1450001	16	remanei
IV	1460001	4	remanei
IV	1470001	11	remanei
IV	1480001	47	remanei
IV	1490001	25	remanei
IV	1500001	22	remanei
IV	1510001	22	remanei
IV	1520001	11	remanei
IV	1530001	10	remanei
IV	1540001	14	remanei
IV	1550001	10	remanei
IV	1560001	6	remanei
IV	1570001	11	remanei
IV	1580001	14	remanei
IV	1590001	47	remanei
IV	1600001	86	remanei
IV	1610001	16	remanei
IV	1620001	14	remanei
IV	1630001	22	remanei
IV	1640001	14	remanei
IV	1650001	21	remanei
IV	1660001	17	remanei
IV	1670001	14	remanei
IV	1680001	28	remanei
IV	1690001	14	remanei
IV	1700001	9	remanei
IV	1710001	8	remanei
IV	1720001	12	remanei
IV	1730001	9	remanei
IV	1740001	3	remanei
IV	1750001	1	remanei
IV	1760001	32	remanei
IV	1770001	22	remanei
IV	1780001	18	remanei
IV	1790001	22	remanei
IV	1800001	7	remanei
IV	1810001	17	remanei
IV	1820001	5	remanei
IV	1830001	32	remanei
IV	1840001	13	remanei
IV	1850001	18	remanei
IV	1860001	32	remanei
IV	1870001	13	remanei
IV	1880001	8	remanei
IV	1890001	16	remanei
IV	1900001	15	remanei
IV	1910001	14	remanei
IV	1920001	9	remanei
IV	1930001	21	remanei
IV	1940001	13	remanei
IV	1950001	11	remanei
IV	1960001	17	remanei
IV	1970001	26	remanei
IV	1980001	36	remanei
IV	1990001	10	remanei
IV	2000001	9	remanei
IV	2010001	19	remanei
IV	2020001	16	remanei
IV	2030001	8	remanei
IV	2040001	19	remanei
IV	2050001	14	remanei
IV	2060001	24	remanei
IV	2070001	24	remanei
IV	2080001	9	remanei
IV	2090001	11	remanei
IV	2100001	8	remanei
IV	2110001	16	remanei
IV	2120001	12	remanei
IV	2130001	19	remanei
IV	2140001	25	remanei
IV	2150001	22	remanei
IV	2160001	31	remanei
IV	2170001	12	remanei
IV	2180001	14	remanei
IV	2190001	8	remanei
IV	2200001	16	remanei
IV	2210001	8	remanei
IV	2220001	3	remanei
IV	2230001	21	remanei
IV	2240001	25	remanei
IV	2250001	16	remanei
IV	2260001	27	remanei
IV	2270001	25	remanei
IV	2280001	22	remanei
IV	2290001	18	remanei
IV	2300001	11	remanei
IV	2310001	29	remanei
IV	2320001	13	remanei
IV	2330001	40	remanei
IV	2340001	18	remanei
IV	2350001	17	remanei
IV	2360001	6	remanei
IV	2370001	9	remanei
IV	2380001	8	remanei
IV	2390001	7	remanei
IV	2400001	11	remanei
IV	2410001	13	remanei
IV	2420001	13	remanei
IV	2430001	11	remanei
IV	2440001	17	remanei
IV	2450001	41	remanei
IV	2460001	31	remanei
IV	2470001	21	remanei
IV	2480001	16	remanei
IV	2490001	21	remanei
IV	2500001	8	remanei
IV	2510001	17	remanei
IV	2520001	33	remanei
IV	2530001	24	remanei
IV	2540001	30	remanei
IV	2550001	35	remanei
IV	2560001	23	remanei
IV	2570001	11	remanei
IV	2580001	30	remanei
IV	2590001	26	remanei
IV	2600001	8	remanei
IV	2610001	19	remanei
IV	2620001	27	remanei
IV	2630001	28	remanei
IV	2640001	26	remanei
IV	2650001	19	remanei
IV	2660001	7	remanei
IV	2670001	18	remanei
IV	2680001	6	remanei
IV	2690001	19	remanei
IV	2700001	22	remanei
IV	2710001	29	remanei
IV	2720001	1	remanei
IV	2730001	21	remanei
IV	2740001	15	remanei
IV	2750001	29	remanei
IV	2760001	19	remanei
IV	2770001	14	remanei
IV	2780001	20	remanei
IV	2790001	24	remanei
IV	2800001	17	remanei
IV	2810001	19	remanei
IV	2820001	21	remanei
IV	2830001	21	remanei
IV	2840001	23	remanei
IV	2850001	18	remanei
IV	2860001	31	remanei
IV	2870001	35	remanei
IV	2880001	32	remanei
IV	2890001	34	remanei
IV	2900001	16	remanei
IV	2910001	29	remanei
IV	2920001	20	remanei
IV	2930001	31	remanei
IV	2940001	31	remanei
IV	2950001	34	remanei
IV	2960001	29	remanei
IV	2970001	6	remanei
IV	2980001	15	remanei
IV	2990001	5	remanei
IV	3000001	5	remanei
IV	3010001	9	remanei
IV	3020001	11	remanei
IV	3030001	13	remanei
IV	3040001	14	remanei
IV	3050001	24	remanei
IV	3060001	32	remanei
IV	3070001	19	remanei
IV	3080001	20	remanei
IV	3090001	13	remanei
IV	3100001	16	remanei
IV	3110001	20	remanei
IV	3120001	22	remanei
IV	3130001	14	remanei
IV	3140001	8	remanei
IV	3150001	15	remanei
IV	3160001	14	remanei
IV	3170001	15	remanei
IV	3180001	16	remanei
IV	3190001	11	remanei
IV	3200001	12	remanei
IV	3210001	17	remanei
IV	3220001	5	remanei
IV	3230001	8	remanei
IV	3240001	12	remanei
IV	3250001	24	remanei
IV	3260001	19	remanei
IV	3270001	17	remanei
IV	3280001	31	remanei
IV	3290001	15	remanei
IV	3300001	4	remanei
IV	3310001	13	remanei
IV	3320001	13	remanei
IV	3330001	21	remanei
IV	3340001	15	remanei
IV	3350001	15	remanei
IV	3360001	10	remanei
IV	3370001	9	remanei
IV	3380001	9	remanei
IV	3390001	17	remanei
IV	3400001	22	remanei
IV	3410001	26	remanei
IV	3420001	31	remanei
IV	3430001	23	remanei
IV	3440001	8	remanei
IV	3450001	26	remanei
IV	3460001	12	remanei
IV	3470001	26	remanei
IV	3480001	28	remanei
IV	3490001	13	remanei
IV	3500001	21	remanei
IV	3510001	23	remanei
IV	3520001	5	remanei
IV	3530001	14	remanei
IV	3540001	24	remanei
IV	3550001	15	remanei
IV	3560001	6	remanei
IV	3570001	12	remanei
IV	3580001	4	remanei
IV	3590001	15	remanei
IV	3600001	24	remanei
IV	3610001	16	remanei
IV	3620001	16	remanei
IV	3630001	11	remanei
IV	3640001	9	remanei
IV	3650001	15	remanei
IV	3660001	13	remanei
IV	3670001	12	remanei
IV	3680001	8	remanei
IV	3690001	22	remanei
IV	3700001	16	remanei
IV	3710001	3	remanei
IV	3720001	18	remanei
IV	3730001	21	remanei
IV	3740001	4	remanei
IV	3750001	11	remanei
IV	3760001	3	remanei
IV	3770001	5	remanei
IV	3780001	10	remanei
IV	3790001	10	remanei
IV	3800001	14	remanei
IV	3810001	11	remanei
IV	3820001	20	remanei
IV	3830001	14	remanei
IV	3840001	15	remanei
IV	3850001	14	remanei
IV	3860001	17	remanei
IV	3870001	13	remanei
IV	3880001	39	remanei
IV	3890001	23	remanei
IV	3900001	18	remanei
IV	3910001	18	remanei
IV	3920001	6	remanei
IV	3930001	15	remanei
IV	3940001	26	remanei
IV	3950001	21	remanei
IV	3960001	7	remanei
IV	3970001	9	remanei
IV	3980001	24	remanei
IV	3990001	23	remanei
IV	4000001	31	remanei
IV	4010001	21	remanei
IV	4020001	11	remanei
IV	4030001	14	remanei
IV	4040001	65	remanei
IV	4050001	9	remanei
IV	4060001	4	remanei
IV	4070001	15	remanei
IV	4080001	8	remanei
IV	4090001	14	remanei
IV	4100001	1	remanei
IV	4110001	9	remanei
IV	4120001	24	remanei
IV	4130001	11	remanei
IV	4140001	10	remanei
IV	4150001	21	remanei
IV	4160001	18	remanei
IV	4170001	7	remanei
IV	4180001	1	remanei
IV	4190001	24	remanei
IV	4200001	11	remanei
IV	4210001	20	remanei
IV	4220001	12	remanei
IV	4230001	11	remanei
IV	4240001	17	remanei
IV	4250001	13	remanei
IV	4260001	8	remanei
IV	4270001	12	remanei
IV	4280001	35	remanei
IV	4290001	12	remanei
IV	4300001	20	remanei
IV	4310001	13	remanei
IV	4320001	22	remanei
IV	4330001	16	remanei
IV	4340001	12	remanei
IV	4350001	6	remanei
IV	4360001	16	remanei
IV	4370001	31	remanei
IV	4380001	15	remanei
IV	4390001	21	remanei
IV	4400001	12	remanei
IV	4410001	9	remanei
IV	4420001	24	remanei
IV	4430001	19	remanei
IV	4440001	13	remanei
IV	4450001	21	remanei
IV	4460001	15	remanei
IV	4470001	20	remanei
IV	4480001	20	remanei
IV	4490001	42	remanei
IV	4500001	37	remanei
IV	4510001	25	remanei
IV	4520001	25	remanei
IV	4530001	18	remanei
IV	4540001	18	remanei
IV	4550001	49	remanei
IV	4560001	31	remanei
IV	4570001	13	remanei
IV	4580001	11	remanei
IV	4590001	3	remanei
IV	4600001	16	remanei
IV	4610001	4	remanei
IV	4620001	13	remanei
IV	4630001	25	remanei
IV	4640001	14	remanei
IV	4650001	29	remanei
IV	4660001	11	remanei
IV	4670001	10	remanei
IV	4680001	20	remanei
IV	4690001	18	remanei
IV	4700001	23	remanei
IV	4710001	8	remanei
IV	4720001	41	remanei
IV	4730001	8	remanei
IV	4740001	33	remanei
IV	4750001	10	remanei
IV	4760001	6	remanei
IV	4770001	8	remanei
IV	4780001	9	remanei
IV	4790001	22	remanei
IV	4800001	22	remanei
IV	4810001	31	remanei
IV	4820001	18	remanei
IV	4830001	22	remanei
IV	4840001	27	remanei
IV	4850001	12	remanei
IV	4860001	7	remanei
IV	4870001	3	remanei
IV	4880001	12	remanei
IV	4890001	9	remanei
IV	4900001	26	remanei
IV	4910001	14	remanei
IV	4920001	30	remanei
IV	4930001	13	remanei
IV	4940001	6	remanei
IV	4950001	14	remanei
IV	4960001	16	remanei
IV	4970001	17	remanei
IV	4980001	8	remanei
IV	4990001	17	remanei
IV	5000001	13	remanei
IV	5010001	9	remanei
IV	5020001	8	remanei
IV	5030001	13	remanei
IV	5040001	10	remanei
IV	5050001	10	remanei
IV	5060001	13	remanei
IV	5070001	19	remanei
IV	5080001	14	remanei
IV	5090001	2	remanei
IV	5100001	25	remanei
IV	5110001	17	remanei
IV	5120001	24	remanei
IV	5130001	24	remanei
IV	5140001	19	remanei
IV	5150001	8	remanei
IV	5160001	12	remanei
IV	5170001	14	remanei
IV	5180001	23	remanei
IV	5190001	7	remanei
IV	5200001	11	remanei
IV	5210001	18	remanei
IV	5220001	18	remanei
IV	5230001	11	remanei
IV	5240001	12	remanei
IV	5250001	12	remanei
IV	5260001	12	remanei
IV	5270001	6	remanei
IV	5280001	19	remanei
IV	5290001	12	remanei
IV	5300001	3	remanei
IV	5310001	4	remanei
IV	5320001	11	remanei
IV	5330001	9	remanei
IV	5340001	10	remanei
IV	5350001	10	remanei
IV	5360001	24	remanei
IV	5370001	15	remanei
IV	5380001	19	remanei
IV	5390001	9	remanei
IV	5400001	22	remanei
IV	5410001	20	remanei
IV	5420001	26	remanei
IV	5430001	14	remanei
IV	5440001	24	remanei
IV	5450001	11	remanei
IV	5460001	17	remanei
IV	5470001	26	remanei
IV	5480001	9	remanei
IV	5490001	21	remanei
IV	5500001	18	remanei
IV	5510001	17	remanei
IV	5520001	10	remanei
IV	5530001	16	remanei
IV	5540001	11	remanei
IV	5550001	12	remanei
IV	5560001	18	remanei
IV	5570001	5	remanei
IV	5580001	10	remanei
IV	5590001	4	remanei
IV	5600001	33	remanei
IV	5610001	21	remanei
IV	5620001	18	remanei
IV	5630001	15	remanei
IV	5640001	23	remanei
IV	5650001	19	remanei
IV	5660001	23	remanei
IV	5670001	31	remanei
IV	5680001	10	remanei
IV	5690001	16	remanei
IV	5700001	2	remanei
IV	5710001	9	remanei
IV	5720001	16	remanei
IV	5730001	18	remanei
IV	5740001	13	remanei
IV	5750001	9	remanei
IV	5760001	8	remanei
IV	5770001	15	remanei
IV	5780001	22	remanei
IV	5790001	20	remanei
IV	5800001	21	remanei
IV	5810001	26	remanei
IV	5820001	26	remanei
IV	5830001	22	remanei
IV	5840001	21	remanei
IV	5850001	23	remanei
IV	5860001	14	remanei
IV	5870001	22	remanei
IV	5880001	24	remanei
IV	5890001	21	remanei
IV	5900001	8	remanei
IV	5910001	19	remanei
IV	5920001	15	remanei
IV	5930001	14	remanei
IV	5940001	26	remanei
IV	5950001	26	remanei
IV	5960001	2	remanei
IV	5970001	19	remanei
IV	5980001	26	remanei
IV	5990001	7	remanei
IV	6000001	6	remanei
IV	6010001	8	remanei
IV	6020001	11	remanei
IV	6030001	20	remanei
IV	6040001	24	remanei
IV	6050001	33	remanei
IV	6060001	20	remanei
IV	6070001	13	remanei
IV	6080001	30	remanei
IV	6090001	8	remanei
IV	6100001	19	remanei
IV	6110001	11	remanei
IV	6120001	17	remanei
IV	6130001	11	remanei
IV	6140001	8	remanei
IV	6150001	13	remanei
IV	6160001	17	remanei
IV	6170001	14	remanei
IV	6180001	20	remanei
IV	6190001	10	remanei
IV	6200001	13	remanei
IV	6210001	16	remanei
IV	6220001	14	remanei
IV	6230001	11	remanei
IV	6240001	17	remanei
IV	6250001	22	remanei
IV	6260001	8	remanei
IV	6270001	12	remanei
IV	6280001	13	remanei
IV	6290001	12	remanei
IV	6300001	16	remanei
IV	6310001	10	remanei
IV	6320001	12	remanei
IV	6330001	19	remanei
IV	6340001	18	remanei
IV	6350001	22	remanei
IV	6360001	14	remanei
IV	6370001	10	remanei
IV	6380001	6	remanei
IV	6390001	21	remanei
IV	6400001	13	remanei
IV	6410001	9	remanei
IV	6420001	24	remanei
IV	6430001	10	remanei
IV	6440001	30	remanei
IV	6450001	25	remanei
IV	6460001	16	remanei
IV	6470001	19	remanei
IV	6480001	26	remanei
IV	6490001	20	remanei
IV	6500001	25	remanei
IV	6510001	13	remanei
IV	6520001	16	remanei
IV	6530001	5	remanei
IV	6540001	9	remanei
IV	6550001	17	remanei
IV	6560001	13	remanei
IV	6570001	16	remanei
IV	6580001	19	remanei
IV	6590001	11	remanei
IV	6600001	13	remanei
IV	6610001	18	remanei
IV	6620001	25	remanei
IV	6630001	22	remanei
IV	6640001	21	remanei
IV	6650001	11	remanei
IV	6660001	21	remanei
IV	6670001	6	remanei
IV	6680001	21	remanei
IV	6690001	21	remanei
IV	6700001	19	remanei
IV	6710001	20	remanei
IV	6720001	13	remanei
IV	6730001	20	remanei
IV	6740001	27	remanei
IV	6750001	20	remanei
IV	6760001	18	remanei
IV	6770001	27	remanei
IV	6780001	27	remanei
IV	6790001	15	remanei
IV	6800001	11	remanei
IV	6810001	9	remanei
IV	6820001	7	remanei
IV	6830001	15	remanei
IV	6840001	2	remanei
IV	6850001	6	remanei
IV	6860001	21	remanei
IV	6870001	12	remanei
IV	6880001	10	remanei
IV	6890001	22	remanei
IV	6900001	31	remanei
IV	6910001	17	remanei
IV	6920001	15	remanei
IV	6930001	11	remanei
IV	6940001	12	remanei
IV	6950001	19	remanei
IV	6960001	7	remanei
IV	6970001	7	remanei
IV	6980001	18	remanei
IV	6990001	12	remanei
IV	7000001	20	remanei
IV	7010001	17	remanei
IV	7020001	13	remanei
IV	7030001	15	remanei
IV	7040001	14	remanei
IV	7050001	5	remanei
