Chr	BP	num_rep	species	norm_dist_center
X	9870001	2742	nigoni	0.0826366
X	9880001	2209	nigoni	0.0822137
X	9890001	1163	nigoni	0.0817909
X	9900001	1006	nigoni	0.081368
X	9910001	1026	nigoni	0.0809452
X	9920001	515	nigoni	0.0805223
X	9930001	1804	nigoni	0.0800994
X	9940001	1252	nigoni	0.0796766
X	9950001	1191	nigoni	0.0792537
X	9960001	1722	nigoni	0.0788308
X	9970001	608	nigoni	0.078408
X	9980001	2079	nigoni	0.0779851
X	9990001	2121	nigoni	0.0775623
X	10000001	3598	nigoni	0.0771394
X	10010001	1103	nigoni	0.0767165
X	10020001	134	nigoni	0.0762937
X	10030001	1121	nigoni	0.0758708
X	10040001	646	nigoni	0.075448
X	10050001	991	nigoni	0.0750251
X	10060001	971	nigoni	0.0746022
X	10070001	593	nigoni	0.0741794
X	10080001	801	nigoni	0.0737565
X	10090001	1700	nigoni	0.0733337
X	10100001	1566	nigoni	0.0729108
X	10110001	1182	nigoni	0.0724879
X	10120001	993	nigoni	0.0720651
X	10130001	468	nigoni	0.0716422
X	10140001	1927	nigoni	0.0712194
X	10150001	5735	nigoni	0.0707965
X	10160001	2074	nigoni	0.0703736
X	10170001	786	nigoni	0.0699508
X	10180001	1997	nigoni	0.0695279
X	10190001	737	nigoni	0.0691051
X	10200001	1779	nigoni	0.0686822
X	10210001	84	nigoni	0.0682593
X	10220001	539	nigoni	0.0678365
X	10230001	1981	nigoni	0.0674136
X	10240001	897	nigoni	0.0669908
X	10250001	1889	nigoni	0.0665679
X	10260001	604	nigoni	0.066145
X	10270001	3691	nigoni	0.0657222
X	10280001	3160	nigoni	0.0652993
X	10290001	3753	nigoni	0.0648764
X	10300001	2169	nigoni	0.0644536
X	10310001	821	nigoni	0.0640307
X	10320001	1450	nigoni	0.0636079
X	10330001	1705	nigoni	0.063185
X	10340001	161	nigoni	0.0627621
X	10350001	465	nigoni	0.0623393
X	10360001	612	nigoni	0.0619164
X	10370001	996	nigoni	0.0614936
X	10380001	470	nigoni	0.0610707
X	10390001	762	nigoni	0.0606478
X	10400001	648	nigoni	0.060225
X	10410001	2574	nigoni	0.0598021
X	10420001	231	nigoni	0.0593793
X	10430001	431	nigoni	0.0589564
X	10440001	1547	nigoni	0.0585335
X	10450001	829	nigoni	0.0581107
X	10460001	1700	nigoni	0.0576878
X	10470001	1646	nigoni	0.057265
X	10480001	391	nigoni	0.0568421
X	10490001	1234	nigoni	0.0564192
X	10500001	611	nigoni	0.0559964
X	10510001	1045	nigoni	0.0555735
X	10520001	499	nigoni	0.0551507
X	10530001	364	nigoni	0.0547278
X	10540001	1476	nigoni	0.0543049
X	10550001	1350	nigoni	0.0538821
X	10560001	1448	nigoni	0.0534592
X	10570001	2276	nigoni	0.0530364
X	10580001	1370	nigoni	0.0526135
X	10590001	1459	nigoni	0.0521906
X	10600001	975	nigoni	0.0517678
X	10610001	439	nigoni	0.0513449
X	10620001	478	nigoni	0.0509221
X	10630001	513	nigoni	0.0504992
X	10640001	99	nigoni	0.0500763
X	10650001	381	nigoni	0.0496535
X	10660001	2455	nigoni	0.0492306
X	10670001	6990	nigoni	0.0488077
X	10680001	2514	nigoni	0.0483849
X	10690001	289	nigoni	0.047962
X	10700001	907	nigoni	0.0475392
X	10710001	784	nigoni	0.0471163
X	10720001	770	nigoni	0.0466934
X	10730001	546	nigoni	0.0462706
X	10740001	704	nigoni	0.0458477
X	10750001	2195	nigoni	0.0454249
X	10760001	858	nigoni	0.045002
X	10770001	1243	nigoni	0.0445791
X	10780001	246	nigoni	0.0441563
X	10790001	634	nigoni	0.0437334
X	10800001	687	nigoni	0.0433106
X	10810001	412	nigoni	0.0428877
X	10820001	853	nigoni	0.0424648
X	10830001	987	nigoni	0.042042
X	10840001	478	nigoni	0.0416191
X	10850001	156	nigoni	0.0411963
X	10860001	160	nigoni	0.0407734
X	10870001	6446	nigoni	0.0403505
X	10880001	1056	nigoni	0.0399277
X	10890001	1329	nigoni	0.0395048
X	10900001	490	nigoni	0.039082
X	10910001	1582	nigoni	0.0386591
X	10920001	849	nigoni	0.0382362
X	10930001	826	nigoni	0.0378134
X	10940001	717	nigoni	0.0373905
X	10950001	451	nigoni	0.0369677
X	10960001	966	nigoni	0.0365448
X	10970001	493	nigoni	0.0361219
X	10980001	1140	nigoni	0.0356991
X	10990001	48	nigoni	0.0352762
X	11000001	167	nigoni	0.0348534
X	11010001	300	nigoni	0.0344305
X	11020001	2785	nigoni	0.0340076
X	11030001	2864	nigoni	0.0335848
X	11040001	454	nigoni	0.0331619
X	11050001	372	nigoni	0.032739
X	11060001	497	nigoni	0.0323162
X	11070001	675	nigoni	0.0318933
X	11080001	989	nigoni	0.0314705
X	11090001	584	nigoni	0.0310476
X	11100001	536	nigoni	0.0306247
X	11110001	677	nigoni	0.0302019
X	11120001	723	nigoni	0.029779
X	11130001	1294	nigoni	0.0293562
X	11140001	2721	nigoni	0.0289333
X	11150001	487	nigoni	0.0285104
X	11160001	2088	nigoni	0.0280876
X	11170001	848	nigoni	0.0276647
X	11180001	659	nigoni	0.0272419
X	11190001	662	nigoni	0.026819
X	11200001	1728	nigoni	0.0263961
X	11210001	1831	nigoni	0.0259733
X	11220001	964	nigoni	0.0255504
X	11230001	338	nigoni	0.0251276
X	11240001	169	nigoni	0.0247047
X	11250001	113	nigoni	0.0242818
X	11260001	503	nigoni	0.023859
X	11270001	214	nigoni	0.0234361
X	11280001	904	nigoni	0.0230133
X	11290001	23	nigoni	0.0225904
X	11300001	136	nigoni	0.0221675
X	11310001	1177	nigoni	0.0217447
X	11320001	1169	nigoni	0.0213218
X	11330001	895	nigoni	0.020899
X	11340001	2184	nigoni	0.0204761
X	11350001	222	nigoni	0.0200532
X	11360001	152	nigoni	0.0196304
X	11370001	989	nigoni	0.0192075
X	11380001	883	nigoni	0.0187846
X	11390001	1797	nigoni	0.0183618
X	11400001	293	nigoni	0.0179389
X	11410001	575	nigoni	0.0175161
X	11420001	702	nigoni	0.0170932
X	11430001	48	nigoni	0.0166703
X	11440001	273	nigoni	0.0162475
X	11450001	1044	nigoni	0.0158246
X	11460001	679	nigoni	0.0154018
X	11470001	525	nigoni	0.0149789
X	11480001	513	nigoni	0.014556
X	11490001	1467	nigoni	0.0141332
X	11500001	721	nigoni	0.0137103
X	11510001	358	nigoni	0.0132875
X	11520001	362	nigoni	0.0128646
X	11530001	115	nigoni	0.0124417
X	11540001	473	nigoni	0.0120189
X	11550001	441	nigoni	0.011596
X	11560001	1277	nigoni	0.0111732
X	11570001	660	nigoni	0.0107503
X	11580001	635	nigoni	0.0103274
X	11590001	326	nigoni	0.00990458
X	11600001	749	nigoni	0.00948172
X	11610001	2904	nigoni	0.00905886
X	11620001	3962	nigoni	0.008636
X	11630001	839	nigoni	0.00821314
X	11640001	1903	nigoni	0.00779028
X	11650001	553	nigoni	0.00736741
X	11660001	415	nigoni	0.00694455
X	11670001	1423	nigoni	0.00652169
X	11680001	2061	nigoni	0.00609883
X	11690001	1888	nigoni	0.00567597
X	11700001	2309	nigoni	0.00525311
X	11710001	727	nigoni	0.00483025
X	11720001	568	nigoni	0.00440739
X	11730001	387	nigoni	0.00398453
X	11740001	1017	nigoni	0.00356167
X	11750001	779	nigoni	0.00313881
X	11760001	1843	nigoni	0.00271595
X	11770001	943	nigoni	0.00229309
X	11780001	613	nigoni	0.00187023
X	11790001	1411	nigoni	0.00144737
X	11800001	845	nigoni	0.00102451
X	11810001	3982	nigoni	0.000601646
X	11820001	3634	nigoni	0.000178785
X	11830001	3326	nigoni	0.000244075
X	11840001	167	nigoni	0.000666936
X	11850001	1424	nigoni	0.0010898
X	11860001	811	nigoni	0.00151266
X	11870001	487	nigoni	0.00193552
X	11880001	2139	nigoni	0.00235838
X	11890001	773	nigoni	0.00278124
X	11900001	377	nigoni	0.0032041
X	11910001	2546	nigoni	0.00362696
X	11920001	216	nigoni	0.00404982
X	11930001	1817	nigoni	0.00447268
X	11940001	427	nigoni	0.00489554
X	11950001	1399	nigoni	0.0053184
X	11960001	564	nigoni	0.00574126
X	11970001	395	nigoni	0.00616412
X	11980001	2137	nigoni	0.00658698
X	11990001	2070	nigoni	0.00700984
X	12000001	1028	nigoni	0.0074327
X	12010001	1398	nigoni	0.00785557
X	12020001	445	nigoni	0.00827843
X	12030001	1021	nigoni	0.00870129
X	12040001	511	nigoni	0.00912415
X	12050001	731	nigoni	0.00954701
X	12060001	2734	nigoni	0.00996987
X	12070001	842	nigoni	0.0103927
X	12080001	979	nigoni	0.0108156
X	12090001	874	nigoni	0.0112384
X	12100001	594	nigoni	0.0116613
X	12110001	538	nigoni	0.0120842
X	12120001	1100	nigoni	0.012507
X	12130001	1218	nigoni	0.0129299
X	12140001	788	nigoni	0.0133528
X	12150001	321	nigoni	0.0137756
X	12160001	730	nigoni	0.0141985
X	12170001	2188	nigoni	0.0146213
X	12180001	1213	nigoni	0.0150442
X	12190001	1010	nigoni	0.0154671
X	12200001	632	nigoni	0.0158899
X	12210001	1312	nigoni	0.0163128
X	12220001	518	nigoni	0.0167356
X	12230001	2596	nigoni	0.0171585
X	12240001	973	nigoni	0.0175814
X	12250001	532	nigoni	0.0180042
X	12260001	5634	nigoni	0.0184271
X	12270001	9977	nigoni	0.0188499
X	12280001	6869	nigoni	0.0192728
X	12290001	2414	nigoni	0.0196957
X	12300001	395	nigoni	0.0201185
X	12310001	1028	nigoni	0.0205414
X	12320001	1102	nigoni	0.0209642
X	12330001	3082	nigoni	0.0213871
X	12340001	2356	nigoni	0.02181
X	12350001	2741	nigoni	0.0222328
X	12360001	4391	nigoni	0.0226557
X	12370001	136	nigoni	0.0230785
X	12380001	2039	nigoni	0.0235014
X	12390001	3234	nigoni	0.0239243
X	12400001	9960	nigoni	0.0243471
X	12410001	1031	nigoni	0.02477
X	12420001	1499	nigoni	0.0251928
X	12430001	1650	nigoni	0.0256157
X	12440001	569	nigoni	0.0260386
X	12450001	261	nigoni	0.0264614
X	12460001	1562	nigoni	0.0268843
X	12470001	1729	nigoni	0.0273072
X	12480001	193	nigoni	0.02773
X	12490001	1010	nigoni	0.0281529
X	12500001	2175	nigoni	0.0285757
X	12510001	336	nigoni	0.0289986
X	12520001	872	nigoni	0.0294215
X	12530001	977	nigoni	0.0298443
X	12540001	1002	nigoni	0.0302672
X	12550001	851	nigoni	0.03069
X	12560001	451	nigoni	0.0311129
X	12570001	227	nigoni	0.0315358
X	12580001	439	nigoni	0.0319586
X	12590001	2410	nigoni	0.0323815
X	12600001	936	nigoni	0.0328043
X	12610001	714	nigoni	0.0332272
X	12620001	1949	nigoni	0.0336501
X	12630001	31	nigoni	0.0340729
X	12640001	1048	nigoni	0.0344958
X	12650001	1002	nigoni	0.0349186
X	12660001	406	nigoni	0.0353415
X	12670001	1062	nigoni	0.0357644
X	12680001	635	nigoni	0.0361872
X	12690001	930	nigoni	0.0366101
X	12700001	1470	nigoni	0.0370329
X	12710001	905	nigoni	0.0374558
X	12720001	1573	nigoni	0.0378787
X	12730001	2376	nigoni	0.0383015
X	12740001	3884	nigoni	0.0387244
X	12750001	327	nigoni	0.0391472
X	12760001	31	nigoni	0.0395701
X	12770001	629	nigoni	0.039993
X	12780001	2590	nigoni	0.0404158
X	12790001	2313	nigoni	0.0408387
X	12800001	590	nigoni	0.0412615
X	12810001	540	nigoni	0.0416844
X	12820001	887	nigoni	0.0421073
X	12830001	294	nigoni	0.0425301
X	12840001	473	nigoni	0.042953
X	12850001	1480	nigoni	0.0433759
X	12860001	348	nigoni	0.0437987
X	12870001	516	nigoni	0.0442216
X	12880001	848	nigoni	0.0446444
X	12890001	871	nigoni	0.0450673
X	12900001	3408	nigoni	0.0454902
X	12910001	1663	nigoni	0.045913
X	12920001	448	nigoni	0.0463359
X	12930001	190	nigoni	0.0467587
X	12940001	416	nigoni	0.0471816
X	12950001	346	nigoni	0.0476045
X	12960001	893	nigoni	0.0480273
X	12970001	2988	nigoni	0.0484502
X	12980001	376	nigoni	0.048873
X	12990001	707	nigoni	0.0492959
X	13000001	1987	nigoni	0.0497188
X	13010001	1092	nigoni	0.0501416
X	13020001	2724	nigoni	0.0505645
X	13030001	5640	nigoni	0.0509873
X	13040001	5203	nigoni	0.0514102
X	13050001	1928	nigoni	0.0518331
X	13060001	2195	nigoni	0.0522559
X	13070001	326	nigoni	0.0526788
X	13080001	959	nigoni	0.0531016
X	13090001	2125	nigoni	0.0535245
X	13100001	995	nigoni	0.0539474
X	13110001	151	nigoni	0.0543702
X	13120001	454	nigoni	0.0547931
X	13130001	750	nigoni	0.0552159
X	13140001	1422	nigoni	0.0556388
X	13150001	519	nigoni	0.0560617
X	13160001	3511	nigoni	0.0564845
X	13170001	5304	nigoni	0.0569074
X	13180001	370	nigoni	0.0573302
X	13190001	402	nigoni	0.0577531
X	13200001	1126	nigoni	0.058176
X	13210001	1052	nigoni	0.0585988
X	13220001	617	nigoni	0.0590217
X	13230001	533	nigoni	0.0594446
X	13240001	773	nigoni	0.0598674
X	13250001	1928	nigoni	0.0602903
X	13260001	1121	nigoni	0.0607131
X	13270001	755	nigoni	0.061136
X	13280001	447	nigoni	0.0615589
X	13290001	4041	nigoni	0.0619817
X	13300001	206	nigoni	0.0624046
X	13310001	1042	nigoni	0.0628274
X	13320001	50	nigoni	0.0632503
X	13330001	267	nigoni	0.0636732
X	13340001	913	nigoni	0.064096
X	13350001	1295	nigoni	0.0645189
X	13360001	1847	nigoni	0.0649417
X	13370001	459	nigoni	0.0653646
X	13380001	3275	nigoni	0.0657875
X	13390001	1513	nigoni	0.0662103
X	13400001	600	nigoni	0.0666332
X	13410001	318	nigoni	0.067056
X	13420001	721	nigoni	0.0674789
X	13430001	965	nigoni	0.0679018
X	13440001	563	nigoni	0.0683246
X	13450001	1277	nigoni	0.0687475
X	13460001	936	nigoni	0.0691703
X	13470001	316	nigoni	0.0695932
X	13480001	1974	nigoni	0.0700161
X	13490001	2675	nigoni	0.0704389
X	13500001	705	nigoni	0.0708618
X	13510001	2362	nigoni	0.0712846
X	13520001	278	nigoni	0.0717075
X	13530001	490	nigoni	0.0721304
X	13540001	1076	nigoni	0.0725532
X	13550001	1418	nigoni	0.0729761
X	13560001	2304	nigoni	0.073399
X	13570001	1148	nigoni	0.0738218
X	13580001	678	nigoni	0.0742447
X	13590001	3188	nigoni	0.0746675
X	13600001	3323	nigoni	0.0750904
X	13610001	1055	nigoni	0.0755133
X	13620001	3380	nigoni	0.0759361
X	13630001	735	nigoni	0.076359
X	13640001	929	nigoni	0.0767818
X	13650001	1259	nigoni	0.0772047
X	13660001	1827	nigoni	0.0776276
X	13670001	3580	nigoni	0.0780504
X	13680001	2034	nigoni	0.0784733
X	13690001	1731	nigoni	0.0788961
X	13700001	3650	nigoni	0.079319
X	13710001	10000	nigoni	0.0797419
X	13720001	10000	nigoni	0.0801647
X	13730001	3362	nigoni	0.0805876
X	13740001	1637	nigoni	0.0810104
X	13750001	1427	nigoni	0.0814333
X	13760001	840	nigoni	0.0818562
X	13770001	344	nigoni	0.082279
X	13780001	65	nigoni	0.0827019
X	13790001	282	nigoni	0.0831247
X	13800001	196	nigoni	0.0835476
X	13810001	714	nigoni	0.0839705
X	13820001	1299	nigoni	0.0843933
X	13830001	1923	nigoni	0.0848162
X	13840001	2125	nigoni	0.085239
X	13850001	108	nigoni	0.0856619
X	13860001	1636	nigoni	0.0860848
X	13870001	1060	nigoni	0.0865076
X	13880001	1347	nigoni	0.0869305
X	13890001	1320	nigoni	0.0873533
X	13900001	217	nigoni	0.0877762
X	13910001	1214	nigoni	0.0881991
X	13920001	1200	nigoni	0.0886219
X	13930001	671	nigoni	0.0890448
X	13940001	3030	nigoni	0.0894677
X	13950001	1500	nigoni	0.0898905
X	13960001	2110	nigoni	0.0903134
X	13970001	2476	nigoni	0.0907362
X	13980001	2010	nigoni	0.0911591
X	13990001	2538	nigoni	0.091582
X	14000001	1559	nigoni	0.0920048
X	14010001	1000	nigoni	0.0924277
X	14020001	2390	nigoni	0.0928505
X	14030001	837	nigoni	0.0932734
X	14040001	1469	nigoni	0.0936963
X	14050001	910	nigoni	0.0941191
X	14060001	1501	nigoni	0.094542
X	14070001	1170	nigoni	0.0949648
X	14080001	1508	nigoni	0.0953877
X	14090001	645	nigoni	0.0958106
X	14100001	1499	nigoni	0.0962334
X	14110001	125	nigoni	0.0966563
X	14120001	1010	nigoni	0.0970791
X	14130001	2298	nigoni	0.097502
X	14140001	3278	nigoni	0.0979249
X	14150001	2547	nigoni	0.0983477
X	14160001	1041	nigoni	0.0987706
X	14170001	2394	nigoni	0.0991934
X	14180001	3658	nigoni	0.0996163
X	14190001	3941	nigoni	0.100039
X	14200001	6303	nigoni	0.100462
X	14210001	3537	nigoni	0.100885
X	14220001	4914	nigoni	0.101308
X	14230001	628	nigoni	0.101731
X	14240001	2319	nigoni	0.102153
X	14250001	2295	nigoni	0.102576
X	14260001	1339	nigoni	0.102999
X	14270001	1258	nigoni	0.103422
X	14280001	760	nigoni	0.103845
X	14290001	1389	nigoni	0.104268
X	14300001	3645	nigoni	0.104691
X	14310001	629	nigoni	0.105113
X	14320001	1738	nigoni	0.105536
X	14330001	687	nigoni	0.105959
X	14340001	2233	nigoni	0.106382
X	14350001	5343	nigoni	0.106805
X	14360001	1630	nigoni	0.107228
X	14370001	841	nigoni	0.107651
X	14380001	1435	nigoni	0.108074
X	14390001	1876	nigoni	0.108496
X	14400001	869	nigoni	0.108919
X	14410001	931	nigoni	0.109342
X	14420001	1262	nigoni	0.109765
X	14430001	199	nigoni	0.110188
X	14440001	1391	nigoni	0.110611
X	14450001	1581	nigoni	0.111034
X	14460001	897	nigoni	0.111456
X	14470001	555	nigoni	0.111879
X	14480001	722	nigoni	0.112302
X	14490001	298	nigoni	0.112725
X	14500001	1273	nigoni	0.113148
X	14510001	616	nigoni	0.113571
X	14520001	267	nigoni	0.113994
X	14530001	2081	nigoni	0.114416
X	14540001	1867	nigoni	0.114839
X	14550001	402	nigoni	0.115262
X	14560001	253	nigoni	0.115685
X	14570001	649	nigoni	0.116108
X	14580001	2020	nigoni	0.116531
X	14590001	1191	nigoni	0.116954
X	14600001	1014	nigoni	0.117376
X	14610001	1033	nigoni	0.117799
X	14620001	840	nigoni	0.118222
X	14630001	2142	nigoni	0.118645
X	14640001	2368	nigoni	0.119068
X	14650001	1434	nigoni	0.119491
X	14660001	1648	nigoni	0.119914
X	14670001	149	nigoni	0.120336
X	14680001	1402	nigoni	0.120759
X	14690001	1570	nigoni	0.121182
X	14700001	1175	nigoni	0.121605
X	14710001	1136	nigoni	0.122028
X	14720001	470	nigoni	0.122451
X	14730001	935	nigoni	0.122874
X	14740001	903	nigoni	0.123296
X	14750001	2432	nigoni	0.123719
X	14760001	896	nigoni	0.124142
X	14770001	1961	nigoni	0.124565
X	14780001	337	nigoni	0.124988
X	14790001	626	nigoni	0.125411
X	14800001	788	nigoni	0.125834
X	14810001	963	nigoni	0.126257
X	14820001	1262	nigoni	0.126679
X	14830001	2844	nigoni	0.127102
X	14840001	3048	nigoni	0.127525
X	14850001	1539	nigoni	0.127948
X	14860001	1233	nigoni	0.128371
X	14870001	1399	nigoni	0.128794
X	14880001	4598	nigoni	0.129217
X	14890001	2969	nigoni	0.129639
X	14900001	2337	nigoni	0.130062
X	14910001	3785	nigoni	0.130485
X	14920001	2174	nigoni	0.130908
X	14930001	1434	nigoni	0.131331
X	14940001	1785	nigoni	0.131754
X	14950001	1701	nigoni	0.132177
X	14960001	1533	nigoni	0.132599
X	14970001	490	nigoni	0.133022
X	14980001	479	nigoni	0.133445
X	14990001	69	nigoni	0.133868
X	15000001	1270	nigoni	0.134291
X	15010001	2431	nigoni	0.134714
X	15020001	3049	nigoni	0.135137
X	15030001	2274	nigoni	0.135559
X	15040001	1532	nigoni	0.135982
X	15050001	1332	nigoni	0.136405
X	15060001	994	nigoni	0.136828
X	15070001	1045	nigoni	0.137251
X	15080001	1328	nigoni	0.137674
X	15090001	2476	nigoni	0.138097
X	15100001	704	nigoni	0.138519
X	15110001	551	nigoni	0.138942
X	15120001	900	nigoni	0.139365
X	15130001	3569	nigoni	0.139788
X	15140001	2244	nigoni	0.140211
X	15150001	0	nigoni	0.140634
X	15160001	32	nigoni	0.141057
X	15170001	1196	nigoni	0.141479
X	15180001	2446	nigoni	0.141902
X	15190001	966	nigoni	0.142325
X	15200001	949	nigoni	0.142748
X	15210001	1718	nigoni	0.143171
X	15220001	1968	nigoni	0.143594
X	15230001	2437	nigoni	0.144017
X	15240001	3972	nigoni	0.14444
X	15250001	2619	nigoni	0.144862
X	15260001	767	nigoni	0.145285
X	15270001	1558	nigoni	0.145708
X	15280001	784	nigoni	0.146131
X	15290001	1346	nigoni	0.146554
X	15300001	793	nigoni	0.146977
X	15310001	519	nigoni	0.1474
X	15320001	2812	nigoni	0.147822
X	15330001	2064	nigoni	0.148245
X	15340001	961	nigoni	0.148668
X	15350001	1060	nigoni	0.149091
X	15360001	202	nigoni	0.149514
X	15370001	999	nigoni	0.149937
X	15380001	448	nigoni	0.15036
X	15390001	661	nigoni	0.150782
X	15400001	1039	nigoni	0.151205
X	15410001	1725	nigoni	0.151628
X	15420001	2361	nigoni	0.152051
X	15430001	3542	nigoni	0.152474
X	15440001	2819	nigoni	0.152897
X	15450001	2083	nigoni	0.15332
X	15460001	1340	nigoni	0.153742
X	15470001	1824	nigoni	0.154165
X	15480001	1731	nigoni	0.154588
X	15490001	1725	nigoni	0.155011
X	15500001	1146	nigoni	0.155434
X	15510001	1575	nigoni	0.155857
X	15520001	1847	nigoni	0.15628
X	15530001	2742	nigoni	0.156702
X	15540001	1426	nigoni	0.157125
X	15550001	686	nigoni	0.157548
X	15560001	3279	nigoni	0.157971
X	15570001	2296	nigoni	0.158394
X	15580001	3056	nigoni	0.158817
X	15590001	1836	nigoni	0.15924
X	15600001	3324	nigoni	0.159663
X	15610001	3146	nigoni	0.160085
X	15620001	583	nigoni	0.160508
X	15630001	2654	nigoni	0.160931
X	15640001	3454	nigoni	0.161354
X	15650001	679	nigoni	0.161777
X	15660001	2003	nigoni	0.1622
X	15670001	3747	nigoni	0.162623
X	15680001	1807	nigoni	0.163045
X	15690001	2010	nigoni	0.163468
X	15700001	1891	nigoni	0.163891
X	15710001	1523	nigoni	0.164314
X	15720001	2652	nigoni	0.164737
X	15730001	2259	nigoni	0.16516
X	15740001	2366	nigoni	0.165583
X	15750001	2933	nigoni	0.166005
X	15760001	2036	nigoni	0.166428
X	15770001	1704	nigoni	0.166851
X	15780001	1777	nigoni	0.167274
X	15790001	2919	nigoni	0.167697
X	15800001	3037	nigoni	0.16812
X	15810001	2354	nigoni	0.168543
X	15820001	2442	nigoni	0.168965
X	15830001	825	nigoni	0.169388
X	15840001	895	nigoni	0.169811
X	15850001	1517	nigoni	0.170234
X	15860001	1423	nigoni	0.170657
X	15870001	1978	nigoni	0.17108
X	15880001	3902	nigoni	0.171503
X	15890001	3027	nigoni	0.171925
X	15900001	2985	nigoni	0.172348
X	15910001	4095	nigoni	0.172771
X	15920001	1789	nigoni	0.173194
X	15930001	2701	nigoni	0.173617
X	15940001	1754	nigoni	0.17404
X	15950001	2423	nigoni	0.174463
X	15960001	2917	nigoni	0.174885
X	15970001	1621	nigoni	0.175308
X	15980001	2886	nigoni	0.175731
X	15990001	1625	nigoni	0.176154
X	16000001	1585	nigoni	0.176577
X	16010001	3630	nigoni	0.177
X	16020001	705	nigoni	0.177423
X	16030001	1204	nigoni	0.177846
X	16040001	1193	nigoni	0.178268
X	16050001	3314	nigoni	0.178691
X	16060001	1993	nigoni	0.179114
X	16070001	3402	nigoni	0.179537
X	16080001	4653	nigoni	0.17996
X	16090001	4033	nigoni	0.180383
X	16100001	2431	nigoni	0.180806
X	16110001	1634	nigoni	0.181228
X	16120001	805	nigoni	0.181651
X	16130001	1583	nigoni	0.182074
X	16140001	1830	nigoni	0.182497
X	16150001	1605	nigoni	0.18292
X	16160001	2079	nigoni	0.183343
X	16170001	1916	nigoni	0.183766
X	16180001	3857	nigoni	0.184188
X	16190001	1918	nigoni	0.184611
X	16200001	2466	nigoni	0.185034
X	16210001	4182	nigoni	0.185457
X	16220001	1692	nigoni	0.18588
X	16230001	1341	nigoni	0.186303
X	16240001	2202	nigoni	0.186726
X	16250001	2423	nigoni	0.187148
X	16260001	1382	nigoni	0.187571
X	16270001	2454	nigoni	0.187994
X	16280001	2050	nigoni	0.188417
X	16290001	1577	nigoni	0.18884
X	16300001	1913	nigoni	0.189263
X	16310001	5709	nigoni	0.189686
X	16320001	3173	nigoni	0.190108
X	16330001	3597	nigoni	0.190531
X	16340001	2880	nigoni	0.190954
X	16350001	5091	nigoni	0.191377
X	16360001	2029	nigoni	0.1918
X	16370001	3544	nigoni	0.192223
X	16380001	1291	nigoni	0.192646
X	16390001	1276	nigoni	0.193068
X	16400001	3146	nigoni	0.193491
X	16410001	4029	nigoni	0.193914
X	16420001	980	nigoni	0.194337
X	16430001	50	nigoni	0.19476
X	16440001	1780	nigoni	0.195183
X	16450001	1266	nigoni	0.195606
X	16460001	3053	nigoni	0.196029
X	16470001	323	nigoni	0.196451
X	16480001	1803	nigoni	0.196874
X	16490001	0	nigoni	0.197297
X	16500001	1446	nigoni	0.19772
X	16510001	175	nigoni	0.198143
X	16520001	3119	nigoni	0.198566
X	16530001	2202	nigoni	0.198989
X	16540001	2443	nigoni	0.199411
X	16550001	1451	nigoni	0.199834
X	16560001	2388	nigoni	0.200257
X	16570001	5001	nigoni	0.20068
X	16580001	2583	nigoni	0.201103
X	16590001	1952	nigoni	0.201526
X	16600001	1841	nigoni	0.201949
X	16610001	2259	nigoni	0.202371
X	16620001	1869	nigoni	0.202794
X	16630001	3794	nigoni	0.203217
X	16640001	2639	nigoni	0.20364
X	16650001	3310	nigoni	0.204063
X	16660001	1765	nigoni	0.204486
X	16670001	2460	nigoni	0.204909
X	16680001	972	nigoni	0.205331
X	16690001	1727	nigoni	0.205754
X	16700001	3803	nigoni	0.206177
X	16710001	3061	nigoni	0.2066
X	16720001	1260	nigoni	0.207023
X	16730001	1786	nigoni	0.207446
X	16740001	3998	nigoni	0.207869
X	16750001	4306	nigoni	0.208291
X	16760001	4310	nigoni	0.208714
X	16770001	2534	nigoni	0.209137
X	16780001	1035	nigoni	0.20956
X	16790001	2142	nigoni	0.209983
X	16800001	1818	nigoni	0.210406
