Chr	BP	gene_length	species	norm_dist_center
II	7600001	2366.684211	remanei	0.118775
II	7700001	1732.586207	remanei	0.113759
II	7800001	1927.954545	remanei	0.108743
II	7900001	2184.96	remanei	0.103726
II	8000001	1560.761905	remanei	0.0987103
II	8100001	1791.037037	remanei	0.0936942
II	8200001	2488.25	remanei	0.088678
II	8300001	1735.333333	remanei	0.0836619
II	8400001	2343.764706	remanei	0.0786458
II	8500001	1806.04	remanei	0.0736297
II	8600001	2056.761905	remanei	0.0686136
II	8700001	2165.677419	remanei	0.0635974
II	8800001	3715.904762	remanei	0.0585813
II	8900001	3064.36	remanei	0.0535652
II	9000001	1556.121212	remanei	0.0485491
II	9100001	1570.888889	remanei	0.043533
II	9200001	1866.333333	remanei	0.0385168
II	9300001	2230.592593	remanei	0.0335007
II	9400001	1619.571429	remanei	0.0284846
II	9500001	2673.157895	remanei	0.0234685
II	9600001	1830.692308	remanei	0.0184524
II	9700001	1490.05	remanei	0.0134362
II	9800001	2556.73913	remanei	0.00842011
II	9900001	2341.461538	remanei	0.00340399
II	10000001	2257.666667	remanei	0.00161213
II	10100001	2050.206897	remanei	0.00662825
II	10200001	2072.607143	remanei	0.0116444
II	10300001	2933.666667	remanei	0.0166605
II	10400001	2013.5	remanei	0.0216766
II	10500001	1444.633333	remanei	0.0266927
II	10600001	2326.037037	remanei	0.0317089
II	10700001	1804.714286	remanei	0.036725
II	10800001	1635.757576	remanei	0.0417411
II	10900001	2545.35	remanei	0.0467572
II	11000001	1965.516129	remanei	0.0517733
II	11100001	1674.583333	remanei	0.0567895
II	11200001	1325.648649	remanei	0.0618056
II	11300001	1790.814815	remanei	0.0668217
II	11400001	1854.034483	remanei	0.0718378
II	11500001	1471.526316	remanei	0.0768539
II	11600001	1928.217391	remanei	0.0818701
II	11700001	1774.272727	remanei	0.0868862
II	11800001	1570.935484	remanei	0.0919023
II	11900001	1534.222222	remanei	0.0969184
II	12000001	2132.233333	remanei	0.101935
II	12100001	2426.037037	remanei	0.106951
II	12200001	1997.64	remanei	0.111967
II	12300001	1523.392857	remanei	0.116983
II	12400001	4099	remanei	0.121999
II	12500001	1921.828571	remanei	0.127015
II	12600001	1707.071429	remanei	0.132031
II	12700001	1443.692308	remanei	0.137047
II	12800001	1717.137931	remanei	0.142064
II	12900001	1821.5	remanei	0.14708
II	13000001	2174.869565	remanei	0.152096
II	13100001	1947.935484	remanei	0.157112
II	13200001	1337.033333	remanei	0.162128
II	13300001	2296.058824	remanei	0.167144
II	13400001	2240.909091	remanei	0.17216
II	13500001	2084.642857	remanei	0.177176
II	13600001	1618.5625	remanei	0.182192
II	13700001	1530.27907	remanei	0.187209
II	13800001	2407.736842	remanei	0.192225
II	13900001	1961.7	remanei	0.197241
II	14000001	2006.76	remanei	0.202257
II	14100001	1631.785714	remanei	0.207273
II	14200001	1945.296296	remanei	0.212289
II	14300001	2113.571429	remanei	0.217305
II	14400001	4914.214286	remanei	0.222321
II	14500001	1787.961538	remanei	0.227338
II	14600001	1877.619048	remanei	0.232354
II	14700001	2051.08	remanei	0.23737
II	14800001	1728.454545	remanei	0.242386
II	14900001	1475.444444	remanei	0.247402
II	15000001	1437.259259	remanei	0.252418
II	15100001	1772.551724	remanei	0.257434
II	15200001	2282.681818	remanei	0.26245
II	15300001	1834.538462	remanei	0.267467
II	15400001	1159.419355	remanei	0.272483
II	15500001	2029.4375	remanei	0.277499
II	15600001	1822.4	remanei	0.282515
II	15700001	2179.105263	remanei	0.287531
II	15800001	2079.8125	remanei	0.292547
II	15900001	1904.916667	remanei	0.297563
II	16000001	2056.227273	remanei	0.302579
II	16100001	2576.142857	remanei	0.307596
II	16200001	1256.272727	remanei	0.312612
II	16300001	1580.666667	remanei	0.317628
II	16400001	1659.967742	remanei	0.322644
II	16500001	1362.482759	remanei	0.32766
II	16600001	1104.375	remanei	0.332676
II	16700001	1691.552632	remanei	0.337692
II	16800001	1510.264706	remanei	0.342708
II	16900001	2447.5	remanei	0.347724
II	17000001	1445.815789	remanei	0.352741
II	17100001	2157.555556	remanei	0.357757
II	17200001	1674.136364	remanei	0.362773
II	17300001	1954.409091	remanei	0.367789
II	17400001	1378.692308	remanei	0.372805
II	17500001	1656.766667	remanei	0.377821
II	17600001	2583.555556	remanei	0.382837
II	17700001	1838.117647	remanei	0.387853
II	17800001	1052.722222	remanei	0.39287
II	17900001	2530.214286	remanei	0.397886
II	18000001	3258.5	remanei	0.402902
II	18100001	7456.142857	remanei	0.407918
II	18200001	2339.166667	remanei	0.412934
II	18300001	6793.666667	remanei	0.41795
II	18400001	2307.9375	remanei	0.422966
II	18500001	2837.52	remanei	0.427982
II	18600001	1303.434783	remanei	0.432999
II	18700001	3328.764706	remanei	0.438015
II	18800001	4717.666667	remanei	0.443031
II	18900001	2086.571429	remanei	0.448047
II	19000001	4553.230769	remanei	0.453063
II	19100001	5694.307692	remanei	0.458079
II	19200001	1318.351351	remanei	0.463095
II	19300001	3081.235294	remanei	0.468111
II	19400001	2332.727273	remanei	0.473127
II	19500001	3169.7	remanei	0.478144
II	19600001	2144.56	remanei	0.48316
II	19700001	2109.153846	remanei	0.488176
II	19800001	1855.774194	remanei	0.493192
II	19900001	2641.428571	remanei	0.498208
III	1	2731	remanei	0.5
III	100001	1608.115385	remanei	0.494406
III	200001	2685.117647	remanei	0.488813
III	300001	2710.6	remanei	0.483219
III	400001	1883.076923	remanei	0.477626
III	500001	3081.724138	remanei	0.472032
III	600001	6989.5	remanei	0.466439
III	700001	2643.5	remanei	0.460845
III	800001	3062.454545	remanei	0.455252
III	900001	3643.916667	remanei	0.449658
III	1000001	3463.190476	remanei	0.444065
III	1100001	2906.166667	remanei	0.438471
III	1200001	3495.444444	remanei	0.432878
III	1300001	3280.291667	remanei	0.427284
III	1400001	2351.310345	remanei	0.421691
III	1500001	3868.8125	remanei	0.416097
III	1600001	1970	remanei	0.410504
III	1700001	2153.52	remanei	0.40491
III	1800001	7341.272727	remanei	0.399317
III	1900001	4031.294118	remanei	0.393723
III	2000001	1402.103448	remanei	0.38813
III	2100001	1743.413793	remanei	0.382536
III	2200001	3593.769231	remanei	0.376943
III	2300001	4910.3125	remanei	0.371349
III	2400001	4029.833333	remanei	0.365756
III	2500001	2803.315789	remanei	0.360162
III	2600001	1435.76	remanei	0.354569
III	2700001	2400.413793	remanei	0.348975
III	2800001	2444.444444	remanei	0.343382
III	2900001	1542.64	remanei	0.337788
III	3000001	2946.117647	remanei	0.332195
III	3100001	2046.952381	remanei	0.326601
III	3200001	3008.285714	remanei	0.321008
III	3300001	1926.85	remanei	0.315414
III	3400001	3614.272727	remanei	0.30982
III	3500001	1996.266667	remanei	0.304227
III	3600001	1874.272727	remanei	0.298633
III	3700001	2360.052632	remanei	0.29304
III	3800001	1849.56	remanei	0.287446
III	3900001	1751.787879	remanei	0.281853
III	4000001	1742.264706	remanei	0.276259
III	4100001	3139.615385	remanei	0.270666
III	4200001	2021.88	remanei	0.265072
III	4300001	3329.25	remanei	0.259479
III	4400001	1800.75	remanei	0.253885
III	4500001	4064.833333	remanei	0.248292
III	4600001	2040.5	remanei	0.242698
III	4700001	1844.25	remanei	0.237105
III	4800001	2251.058824	remanei	0.231511
III	4900001	1729.391304	remanei	0.225918
III	5000001	1509.611111	remanei	0.220324
III	5100001	2972.818182	remanei	0.214731
III	5200001	2349.388889	remanei	0.209137
III	5300001	2611.235294	remanei	0.203544
III	5400001	2889.045455	remanei	0.19795
III	5500001	2283	remanei	0.192357
III	5600001	2200.391304	remanei	0.186763
III	5700001	1573.972973	remanei	0.18117
III	5800001	1915.925926	remanei	0.175576
III	5900001	1941.769231	remanei	0.169983
III	6000001	3042.263158	remanei	0.164389
III	6100001	2124.611111	remanei	0.158796
III	6200001	2380.173913	remanei	0.153202
III	6300001	2209.346154	remanei	0.147609
III	6400001	1828.205882	remanei	0.142015
III	6500001	1790	remanei	0.136422
III	6600001	2457.933333	remanei	0.130828
III	6700001	2591.72	remanei	0.125235
III	6800001	1256.27027	remanei	0.119641
III	6900001	2391.551724	remanei	0.114047
III	7000001	2053.777778	remanei	0.108454
III	7100001	2890.583333	remanei	0.10286
III	7200001	2152.2	remanei	0.097267
III	7300001	2453.571429	remanei	0.0916734
III	7400001	2765.272727	remanei	0.0860799
III	7500001	2335.888889	remanei	0.0804864
III	7600001	1936	remanei	0.0748929
III	7700001	1698.622222	remanei	0.0692994
III	7800001	1885.318182	remanei	0.0637059
III	7900001	4703.375	remanei	0.0581124
III	8000001	2880.434783	remanei	0.0525188
III	8100001	1599.7	remanei	0.0469253
III	8200001	2318.7	remanei	0.0413318
III	8300001	2082.486486	remanei	0.0357383
III	8400001	1778.205882	remanei	0.0301448
III	8500001	1834.111111	remanei	0.0245513
III	8600001	2738.782609	remanei	0.0189578
III	8700001	1885.925926	remanei	0.0133642
III	8800001	2083.961538	remanei	0.00777073
III	8900001	2462.157895	remanei	0.00217722
III	9000001	1999.464286	remanei	0.00341629
III	9100001	2241.333333	remanei	0.00900981
III	9200001	2209.043478	remanei	0.0146033
III	9300001	1572.314286	remanei	0.0201968
III	9400001	2033.142857	remanei	0.0257903
III	9500001	2237.545455	remanei	0.0313839
III	9600001	2691.12	remanei	0.0369774
III	9700001	2057.92	remanei	0.0425709
III	9800001	2473	remanei	0.0481644
III	9900001	1821.28125	remanei	0.0537579
III	10000001	2066.034483	remanei	0.0593514
III	10100001	2630.153846	remanei	0.0649449
III	10200001	1708.1875	remanei	0.0705385
III	10300001	2271.24	remanei	0.076132
III	10400001	2492.48	remanei	0.0817255
III	10500001	2275.566667	remanei	0.087319
III	10600001	1967.387097	remanei	0.0929125
III	10700001	2010	remanei	0.098506
III	10800001	1880.352941	remanei	0.1041
III	10900001	2983.947368	remanei	0.109693
III	11000001	2053.103448	remanei	0.115287
III	11100001	2188.5	remanei	0.12088
III	11200001	2032.230769	remanei	0.126474
III	11300001	2217.954545	remanei	0.132067
III	11400001	2486	remanei	0.137661
III	11500001	1961.9	remanei	0.143254
III	11600001	1714.178571	remanei	0.148848
III	11700001	3978.307692	remanei	0.154441
III	11800001	2513.5	remanei	0.160035
III	11900001	3349.058824	remanei	0.165628
III	12000001	2264.25	remanei	0.171222
III	12100001	1758.619048	remanei	0.176815
III	12200001	1977.25	remanei	0.182409
III	12300001	3133.826087	remanei	0.188002
III	12400001	2656.380952	remanei	0.193596
III	12500001	2493.65	remanei	0.199189
III	12600001	2362.2	remanei	0.204783
III	12700001	3305.6875	remanei	0.210376
III	12800001	1047.296296	remanei	0.21597
III	12900001	3567.785714	remanei	0.221563
III	13000001	4121.277778	remanei	0.227157
III	13100001	5254.615385	remanei	0.23275
III	13200001	1409	remanei	0.238344
III	13300001	1108.833333	remanei	0.243937
III	13400001	2161.888889	remanei	0.249531
III	13500001	2898.333333	remanei	0.255124
III	13600001	1591.235294	remanei	0.260718
III	13700001	1833.619048	remanei	0.266311
III	13800001	4065.583333	remanei	0.271905
III	13900001	2811.8	remanei	0.277498
III	14000001	2463.454545	remanei	0.283092
III	14100001	4514.928571	remanei	0.288685
III	14200001	2615.888889	remanei	0.294279
III	14300001	1658.65625	remanei	0.299873
III	14400001	2134.416667	remanei	0.305466
III	14500001	1827.884615	remanei	0.31106
III	14600001	2543.941176	remanei	0.316653
III	14700001	2633.733333	remanei	0.322247
III	14800001	3388.75	remanei	0.32784
III	14900001	3600.789474	remanei	0.333434
III	15000001	3451.352941	remanei	0.339027
III	15100001	4493.222222	remanei	0.344621
III	15200001	1048.222222	remanei	0.350214
III	15300001	3204.818182	remanei	0.355808
III	15400001	3433.769231	remanei	0.361401
III	15500001	4720.333333	remanei	0.366995
III	15600001	1734.105263	remanei	0.372588
III	15700001	3221.105263	remanei	0.378182
III	15800001	3614.545455	remanei	0.383775
III	15900001	2460.933333	remanei	0.389369
III	16000001	2825.833333	remanei	0.394962
III	16100001	4211	remanei	0.400556
III	16200001	2853	remanei	0.406149
III	16300001	2488.090909	remanei	0.411743
III	16400001	2615.653846	remanei	0.417336
III	16500001	2112.15	remanei	0.42293
III	16600001	2867.466667	remanei	0.428523
III	16700001	3418.111111	remanei	0.434117
III	16800001	3290.1	remanei	0.43971
III	16900001	2259.583333	remanei	0.445304
III	17000001	3027.705882	remanei	0.450897
III	17100001	2366	remanei	0.456491
III	17200001	2389	remanei	0.462084
III	17300001	2170.4	remanei	0.467678
III	17400001	3006.4	remanei	0.473271
III	17500001	2344.8	remanei	0.478865
III	17600001	2674.478261	remanei	0.484458
III	17700001	1852.103448	remanei	0.490052
III	17800001	1783.947368	remanei	0.495646
IV	1	1097.095238	remanei	0.5
IV	100001	1519.864865	remanei	0.496123
IV	200001	1968.235294	remanei	0.492245
IV	300001	2050.578947	remanei	0.488368
IV	400001	3031.85	remanei	0.484491
IV	500001	2817.764706	remanei	0.480613
IV	600001	2741.818182	remanei	0.476736
IV	700001	1449.904762	remanei	0.472859
IV	800001	1791.4	remanei	0.468981
IV	900001	1999.607143	remanei	0.465104
IV	1000001	2538.125	remanei	0.461227
IV	1100001	2063.857143	remanei	0.457349
IV	1200001	1499.25	remanei	0.453472
IV	1300001	1564.153846	remanei	0.449595
IV	1400001	2217	remanei	0.445717
IV	1500001	1031	remanei	0.44184
IV	1600001	1380.2	remanei	0.437963
IV	1700001	1007	remanei	0.434085
IV	1800001	1153	remanei	0.430208
IV	1900001	627.875	remanei	0.426331
IV	2000001	869.8	remanei	0.422454
IV	2100001	1266.428571	remanei	0.418576
IV	2200001	709	remanei	0.414699
IV	2300001	2259	remanei	0.410822
IV	2400001	445	remanei	0.406944
IV	2500001	868.6	remanei	0.403067
IV	2600001	1498.2	remanei	0.39919
IV	2700001	1703.6	remanei	0.395312
IV	2800001	879.75	remanei	0.391435
IV	2900001	1423	remanei	0.387558
IV	3000001	1644.571429	remanei	0.38368
IV	3100001	1770.818182	remanei	0.379803
IV	3200001	1807.714286	remanei	0.375926
IV	3300001	1370.944444	remanei	0.372048
IV	3400001	2355.5	remanei	0.368171
IV	3500001	982.9	remanei	0.364294
IV	3600001	1732.333333	remanei	0.360416
IV	3700001	2154.875	remanei	0.356539
IV	3800001	2237.6	remanei	0.352662
IV	3900001	4497.8	remanei	0.348784
IV	4000001	1781	remanei	0.344907
IV	4100001	1021	remanei	0.34103
IV	4200001	1958.666667	remanei	0.337152
IV	4300001	2083.6	remanei	0.333275
IV	4400001	2223.5	remanei	0.329398
IV	4500001	2402	remanei	0.32552
IV	4600001	2166.833333	remanei	0.321643
IV	4700001	1823.769231	remanei	0.317766
IV	4800001	2306.555556	remanei	0.313889
IV	4900001	1015.666667	remanei	0.310011
IV	5000001	423.25	remanei	0.306134
IV	5100001	848	remanei	0.302257
IV	5200001	1941.571429	remanei	0.298379
IV	5300001	3791.545455	remanei	0.294502
IV	5400001	1256.6	remanei	0.290625
IV	5500001	2715.2	remanei	0.286747
IV	5600001	3879.461538	remanei	0.28287
IV	5700001	1295	remanei	0.278993
IV	5800001	2419.555556	remanei	0.275115
IV	5900001	1668.95	remanei	0.271238
IV	6000001	1693	remanei	0.267361
IV	6100001	1172.666667	remanei	0.263483
IV	6200001	5808.25	remanei	0.259606
IV	6300001	8937	remanei	0.255729
IV	6400001	2586.2	remanei	0.251851
IV	6500001	2130.538462	remanei	0.247974
IV	6600001	1617.521739	remanei	0.244097
IV	6700001	3561.363636	remanei	0.240219
IV	6800001	4382.846154	remanei	0.236342
IV	6900001	2384.923077	remanei	0.232465
IV	7000001	3373.363636	remanei	0.228587
IV	7100001	2311.833333	remanei	0.22471
IV	7200001	3215.5	remanei	0.220833
IV	7300001	1851.181818	remanei	0.216955
IV	7400001	2010.695652	remanei	0.213078
IV	7500001	3060.785714	remanei	0.209201
IV	7600001	2352.75	remanei	0.205324
IV	7700001	1820.84375	remanei	0.201446
IV	7800001	1494.545455	remanei	0.197569
IV	7900001	2368.52	remanei	0.193692
IV	8000001	3756.833333	remanei	0.189814
IV	8100001	1635.823529	remanei	0.185937
IV	8200001	4623.769231	remanei	0.18206
IV	8300001	2717.294118	remanei	0.178182
IV	8400001	1788.708333	remanei	0.174305
IV	8500001	1114.833333	remanei	0.170428
IV	8600001	2831	remanei	0.16655
IV	8700001	3167.888889	remanei	0.162673
IV	8800001	2492.647059	remanei	0.158796
IV	8900001	1468.047619	remanei	0.154918
IV	9000001	1415.133333	remanei	0.151041
IV	9100001	5964	remanei	0.147164
IV	9200001	2399.666667	remanei	0.143286
IV	9300001	1668.058824	remanei	0.139409
IV	9400001	1862.6	remanei	0.135532
IV	9500001	1633.285714	remanei	0.131654
IV	9600001	2872.875	remanei	0.127777
IV	9700001	4101.666667	remanei	0.1239
IV	9800001	2345.846154	remanei	0.120022
IV	9900001	3588	remanei	0.116145
IV	10000001	2830.4	remanei	0.112268
IV	10100001	3018.272727	remanei	0.10839
IV	10200001	3048.1	remanei	0.104513
IV	10300001	3968.545455	remanei	0.100636
IV	10400001	3726.538462	remanei	0.0967585
IV	10500001	2161.777778	remanei	0.0928812
IV	10600001	2204.6	remanei	0.0890038
IV	10700001	1601.642857	remanei	0.0851265
IV	10800001	1873.15	remanei	0.0812492
IV	10900001	2533.555556	remanei	0.0773719
IV	11000001	3332.727273	remanei	0.0734946
IV	11100001	2019.818182	remanei	0.0696172
IV	11200001	3716.285714	remanei	0.0657399
IV	11300001	2886.090909	remanei	0.0618626
IV	11400001	1914.95	remanei	0.0579853
IV	11500001	2223.708333	remanei	0.0541079
IV	11600001	2523.952381	remanei	0.0502306
IV	11700001	2390.217391	remanei	0.0463533
IV	11800001	1917.833333	remanei	0.042476
IV	11900001	2335.96	remanei	0.0385987
IV	12000001	1737.678571	remanei	0.0347213
IV	12100001	1941.666667	remanei	0.030844
IV	12200001	1941.482759	remanei	0.0269667
IV	12300001	2420.368421	remanei	0.0230894
IV	12400001	1649.548387	remanei	0.0192121
IV	12500001	3241.857143	remanei	0.0153347
IV	12600001	1687.636364	remanei	0.0114574
IV	12700001	1707.708333	remanei	0.00758009
IV	12800001	3194.5	remanei	0.00370276
IV	12900001	3101	remanei	0.000174557
IV	13000001	2294.346154	remanei	0.00405188
IV	13100001	1649.814815	remanei	0.0079292
IV	13200001	1686.16129	remanei	0.0118065
IV	13300001	2356.034483	remanei	0.0156838
IV	13400001	1759.125	remanei	0.0195612
IV	13500001	2134.681818	remanei	0.0234385
IV	13600001	1356.346154	remanei	0.0273158
IV	13700001	1136.352941	remanei	0.0311931
IV	13800001	1422	remanei	0.0350705
IV	13900001	1824.275862	remanei	0.0389478
IV	14000001	1993.666667	remanei	0.0428251
IV	14100001	2007.473684	remanei	0.0467024
IV	14200001	2011.44	remanei	0.0505797
IV	14300001	1439.575758	remanei	0.0544571
IV	14400001	1491.030303	remanei	0.0583344
IV	14500001	2023.192308	remanei	0.0622117
IV	14600001	1997.678571	remanei	0.066089
IV	14700001	2240.352941	remanei	0.0699664
IV	14800001	1950.6	remanei	0.0738437
IV	14900001	2474.428571	remanei	0.077721
IV	15000001	2590	remanei	0.0815983
IV	15100001	1876.433333	remanei	0.0854756
IV	15200001	2186.034483	remanei	0.089353
IV	15300001	1809.192308	remanei	0.0932303
IV	15400001	2343.272727	remanei	0.0971076
IV	15500001	2762.352941	remanei	0.100985
IV	15600001	2006.277778	remanei	0.104862
IV	15700001	1717.857143	remanei	0.10874
IV	15800001	2114.5625	remanei	0.112617
IV	15900001	3332.571429	remanei	0.116494
IV	16000001	3761.521739	remanei	0.120372
IV	16100001	1725.487179	remanei	0.124249
IV	16200001	1443.790698	remanei	0.128126
IV	16300001	2157.222222	remanei	0.132003
IV	16400001	2351.347826	remanei	0.135881
IV	16500001	2320.333333	remanei	0.139758
IV	16600001	2387	remanei	0.143635
IV	16700001	1711.038462	remanei	0.147513
IV	16800001	1943.904762	remanei	0.15139
IV	16900001	2064.185185	remanei	0.155267
IV	17000001	1662.266667	remanei	0.159145
IV	17100001	2107.583333	remanei	0.163022
IV	17200001	1979.4	remanei	0.166899
IV	17300001	2015.586207	remanei	0.170777
IV	17400001	1972.545455	remanei	0.174654
IV	17500001	2020.956522	remanei	0.178531
IV	17600001	2787.576923	remanei	0.182409
IV	17700001	2321.863636	remanei	0.186286
IV	17800001	1769.548387	remanei	0.190163
IV	17900001	1880.272727	remanei	0.194041
IV	18000001	2452.5	remanei	0.197918
IV	18100001	1970.157895	remanei	0.201795
IV	18200001	2061.222222	remanei	0.205673
IV	18300001	2670.904762	remanei	0.20955
IV	18400001	2601.26087	remanei	0.213427
IV	18500001	2339.653846	remanei	0.217305
IV	18600001	2968.8	remanei	0.221182
IV	18700001	2333.666667	remanei	0.225059
IV	18800001	2236.043478	remanei	0.228937
IV	18900001	5108.666667	remanei	0.232814
IV	19000001	1731.444444	remanei	0.236691
IV	19100001	4746	remanei	0.240569
IV	19200001	2675.941176	remanei	0.244446
IV	19300001	2656.235294	remanei	0.248323
IV	19400001	4310.076923	remanei	0.2522
IV	19500001	4958	remanei	0.256078
IV	19600001	1189.95	remanei	0.259955
IV	19700001	2497.368421	remanei	0.263832
IV	19800001	3010.230769	remanei	0.26771
IV	19900001	2453.875	remanei	0.271587
IV	20000001	1815.357143	remanei	0.275464
IV	20100001	2710.266667	remanei	0.279342
IV	20200001	3008.818182	remanei	0.283219
IV	20300001	3585.333333	remanei	0.287096
IV	20400001	3460.9375	remanei	0.290974
IV	20500001	5839.916667	remanei	0.294851
IV	20600001	2467	remanei	0.298728
IV	20700001	2006.740741	remanei	0.302606
IV	20800001	2230.285714	remanei	0.306483
IV	20900001	1362.214286	remanei	0.31036
IV	21000001	1806.315789	remanei	0.314238
IV	21100001	2542.384615	remanei	0.318115
