Chr	BP	gene_num	perc_N	species	norm_dist_center
I	9100001	30	10.187	remanei	0.0276113
I	9200001	22	4.888	remanei	0.0334093
I	9300001	36	4.364	remanei	0.0392072
I	9400001	31	6.477	remanei	0.0450051
I	9500001	23	8.888	remanei	0.0508031
I	9600001	33	5.051	remanei	0.056601
I	9700001	26	10.866	remanei	0.0623989
I	9800001	31	4.048	remanei	0.0681968
I	9900001	30	7.793	remanei	0.0739948
I	10000001	31	3.95	remanei	0.0797927
I	10100001	29	8.717	remanei	0.0855906
I	10200001	29	10.186	remanei	0.0913885
I	10300001	27	2.92	remanei	0.0971865
I	10400001	24	6.69	remanei	0.102984
I	10500001	21	2.936	remanei	0.108782
I	10600001	23	4.065	remanei	0.11458
I	10700001	32	5.518	remanei	0.120378
I	10800001	26	3.996	remanei	0.126176
I	10900001	37	5.704	remanei	0.131974
I	11000001	38	7.218	remanei	0.137772
I	11100001	28	5.761	remanei	0.14357
I	11200001	29	8.031	remanei	0.149368
I	11300001	23	10.421	remanei	0.155166
I	11400001	30	5.597	remanei	0.160964
I	11500001	29	9.972	remanei	0.166762
I	11600001	22	9.538	remanei	0.17256
I	11700001	32	12.994	remanei	0.178357
I	11800001	25	11.239	remanei	0.184155
I	11900001	35	15.83	remanei	0.189953
I	12000001	23	16.701	remanei	0.195751
I	12100001	33	21.989	remanei	0.201549
I	12200001	29	18.108	remanei	0.207347
I	12300001	22	25.794	remanei	0.213145
I	12400001	23	50.502	remanei	0.218943
I	12500001	24	19.068	remanei	0.224741
I	12600001	25	29.319	remanei	0.230539
I	12700001	20	48.584	remanei	0.236337
I	12800001	15	44.57	remanei	0.242135
I	12900001	19	38.181	remanei	0.247933
I	13000001	7	45.502	remanei	0.25373
I	13100001	21	41.477	remanei	0.259528
I	13200001	23	39.795	remanei	0.265326
I	13300001	12	44.556	remanei	0.271124
I	13400001	15	34.007	remanei	0.276922
I	13500001	22	61.151	remanei	0.28272
I	13600001	29	87.158	remanei	0.288518
I	13700001	20	56.029	remanei	0.294316
I	13800001	13	40.156	remanei	0.300114
I	13900001	17	34.406	remanei	0.305912
I	14000001	23	38.128	remanei	0.31171
I	14100001	13	43.505	remanei	0.317508
I	14200001	28	72.335	remanei	0.323306
I	14300001	30	75.795	remanei	0.329104
I	14400001	21	49.498	remanei	0.334901
I	14500001	8	43.079	remanei	0.340699
I	14600001	12	39.155	remanei	0.346497
I	14700001	6	44.738	remanei	0.352295
I	14800001	11	24.586	remanei	0.358093
I	14900001	11	35.74	remanei	0.363891
I	15000001	7	41.42	remanei	0.369689
I	15100001	13	41.619	remanei	0.375487
I	15200001	30	20.765	remanei	0.381285
I	15300001	17	34.572	remanei	0.387083
I	15400001	15	18.741	remanei	0.392881
I	15500001	20	40.1	remanei	0.398679
I	15600001	16	46.987	remanei	0.404477
I	15700001	15	45.053	remanei	0.410274
I	15800001	13	36.938	remanei	0.416072
I	15900001	21	35.826	remanei	0.42187
I	16000001	16	26.943	remanei	0.427668
I	16100001	12	26.4	remanei	0.433466
I	16200001	16	29.702	remanei	0.439264
I	16300001	19	21.577	remanei	0.445062
I	16400001	18	35.525	remanei	0.45086
I	16500001	18	26.06	remanei	0.456658
I	16600001	12	23.838	remanei	0.462456
I	16700001	33	26.14	remanei	0.468254
I	16800001	21	22.833	remanei	0.474052
I	16900001	15	30.506	remanei	0.47985
I	17000001	17	13.263	remanei	0.485648
I	17100001	25	18.378	remanei	0.491445
I	17200001	4	17.142	remanei	0.497243
IV	1	21	48.677	remanei	0.5
IV	100001	37	9.95	remanei	0.496123
IV	200001	34	20.035	remanei	0.492245
IV	300001	38	21.058	remanei	0.488368
IV	400001	20	32.221	remanei	0.484491
IV	500001	17	22.231	remanei	0.480613
IV	600001	11	21.697	remanei	0.476736
IV	700001	21	24.455	remanei	0.472859
IV	800001	20	21.452	remanei	0.468981
IV	900001	28	34.621	remanei	0.465104
IV	1000001	8	38.275	remanei	0.461227
IV	1100001	7	43.432	remanei	0.457349
IV	1200001	8	27.098	remanei	0.453472
IV	1300001	13	31.504	remanei	0.449595
IV	1400001	6	60.497	remanei	0.445717
IV	1500001	6	41.115	remanei	0.44184
IV	1600001	5	50.231	remanei	0.437963
IV	1700001	2	51.274	remanei	0.434085
IV	1800001	11	43.821	remanei	0.430208
IV	1900001	8	30.335	remanei	0.426331
IV	2000001	5	32.264	remanei	0.422454
IV	2100001	7	32.352	remanei	0.418576
IV	2200001	1	43.416	remanei	0.414699
IV	2300001	1	32.259	remanei	0.410822
IV	2400001	1	27.964	remanei	0.406944
IV	2500001	5	59.173	remanei	0.403067
IV	2600001	10	29.542	remanei	0.39919
IV	2700001	5	53.064	remanei	0.395312
IV	2800001	4	49.554	remanei	0.391435
IV	2900001	3	49.296	remanei	0.387558
IV	3000001	7	34.105	remanei	0.38368
IV	3100001	11	31.828	remanei	0.379803
IV	3200001	14	31.256	remanei	0.375926
IV	3300001	18	22.859	remanei	0.372048
IV	3400001	8	52.342	remanei	0.368171
IV	3500001	10	41.07	remanei	0.364294
IV	3600001	9	33.807	remanei	0.360416
IV	3700001	8	31.433	remanei	0.356539
IV	3800001	5	39.661	remanei	0.352662
IV	3900001	5	52.592	remanei	0.348784
IV	4000001	10	45.248	remanei	0.344907
IV	4100001	8	48.721	remanei	0.34103
IV	4200001	9	29.064	remanei	0.337152
IV	4300001	10	40.656	remanei	0.333275
IV	4400001	6	51.265	remanei	0.329398
IV	4500001	4	51.741	remanei	0.32552
IV	4600001	6	30.965	remanei	0.321643
IV	4700001	13	30.514	remanei	0.317766
IV	4800001	9	34.619	remanei	0.313889
IV	4900001	3	26.269	remanei	0.310011
IV	5000001	4	20.984	remanei	0.306134
IV	5100001	7	40.624	remanei	0.302257
IV	5200001	7	39.604	remanei	0.298379
IV	5300001	11	24.534	remanei	0.294502
IV	5400001	5	43.307	remanei	0.290625
IV	5500001	15	26.098	remanei	0.286747
IV	5600001	13	43.187	remanei	0.28287
IV	5700001	19	46.183	remanei	0.278993
IV	5800001	9	38.517	remanei	0.275115
IV	5900001	20	28.886	remanei	0.271238
IV	6000001	3	24.101	remanei	0.267361
IV	6100001	6	29.43	remanei	0.263483
IV	6200001	4	21.785	remanei	0.259606
IV	6300001	4	27.339	remanei	0.255729
IV	6400001	10	30.695	remanei	0.251851
IV	6500001	13	26.776	remanei	0.247974
IV	6600001	23	30.098	remanei	0.244097
IV	6700001	11	29.966	remanei	0.240219
IV	6800001	13	24.786	remanei	0.236342
IV	6900001	13	29.228	remanei	0.232465
IV	7000001	11	24.486	remanei	0.228587
IV	7100001	12	35.806	remanei	0.22471
IV	7200001	12	31.402	remanei	0.220833
IV	7300001	22	20.657	remanei	0.216955
IV	7400001	23	28.479	remanei	0.213078
IV	7500001	14	47.553	remanei	0.209201
IV	7600001	4	29.648	remanei	0.205324
IV	7700001	32	28.393	remanei	0.201446
IV	7800001	22	29.653	remanei	0.197569
IV	7900001	25	25.037	remanei	0.193692
IV	8000001	12	17.068	remanei	0.189814
IV	8100001	34	37.292	remanei	0.185937
IV	8200001	13	42.378	remanei	0.18206
IV	8300001	17	44.482	remanei	0.178182
IV	8400001	24	29.522	remanei	0.174305
IV	8500001	18	21.715	remanei	0.170428
IV	8600001	15	19.601	remanei	0.16655
IV	8700001	9	27.595	remanei	0.162673
IV	8800001	17	36.692	remanei	0.158796
IV	8900001	21	33.453	remanei	0.154918
IV	9000001	15	32.001	remanei	0.151041
IV	9100001	4	29.322	remanei	0.147164
IV	9200001	3	32.09	remanei	0.143286
IV	9300001	17	39.673	remanei	0.139409
IV	9400001	5	44.108	remanei	0.135532
IV	9500001	7	54.438	remanei	0.131654
IV	9600001	8	31.845	remanei	0.127777
IV	9700001	9	38.18	remanei	0.1239
IV	9800001	13	57.535	remanei	0.120022
IV	9900001	10	33.34	remanei	0.116145
IV	10000001	15	33.668	remanei	0.112268
IV	10100001	11	44.641	remanei	0.10839
IV	10200001	10	24.246	remanei	0.104513
IV	10300001	11	31.394	remanei	0.100636
IV	10400001	13	38.597	remanei	0.0967585
IV	10500001	9	23.52	remanei	0.0928812
IV	10600001	20	27.505	remanei	0.0890038
IV	10700001	14	26.143	remanei	0.0851265
IV	10800001	20	32.05	remanei	0.0812492
IV	10900001	18	26.115	remanei	0.0773719
IV	11000001	11	16.539	remanei	0.0734946
IV	11100001	22	18.801	remanei	0.0696172
IV	11200001	14	18.812	remanei	0.0657399
IV	11300001	22	18.184	remanei	0.0618626
IV	11400001	20	9.05	remanei	0.0579853
IV	11500001	24	13.416	remanei	0.0541079
IV	11600001	21	9.168	remanei	0.0502306
IV	11700001	23	10.105	remanei	0.0463533
IV	11800001	30	9.677	remanei	0.042476
IV	11900001	25	9.956	remanei	0.0385987
IV	12000001	28	10.995	remanei	0.0347213
IV	12100001	18	11.749	remanei	0.030844
IV	12200001	29	11.22	remanei	0.0269667
IV	12300001	19	9.386	remanei	0.0230894
IV	12400001	31	7.709	remanei	0.0192121
IV	12500001	14	3.423	remanei	0.0153347
IV	12600001	22	12.558	remanei	0.0114574
IV	12700001	24	12.518	remanei	0.00758009
IV	12800001	16	8.536	remanei	0.00370276
IV	12900001	19	4.368	remanei	0.000174557
IV	13000001	26	5.919	remanei	0.00405188
IV	13100001	27	9.293	remanei	0.0079292
IV	13200001	31	5.383	remanei	0.0118065
IV	13300001	29	3.684	remanei	0.0156838
IV	13400001	32	2.303	remanei	0.0195612
IV	13500001	22	8.005	remanei	0.0234385
IV	13600001	26	41.629	remanei	0.0273158
IV	13700001	34	9.711	remanei	0.0311931
IV	13800001	36	5.106	remanei	0.0350705
IV	13900001	29	12.213	remanei	0.0389478
IV	14000001	24	6.741	remanei	0.0428251
IV	14100001	19	4.593	remanei	0.0467024
IV	14200001	25	4.199	remanei	0.0505797
IV	14300001	33	6.156	remanei	0.0544571
IV	14400001	33	8.185	remanei	0.0583344
IV	14500001	26	13.361	remanei	0.0622117
IV	14600001	28	6.737	remanei	0.066089
IV	14700001	34	4.464	remanei	0.0699664
IV	14800001	20	4.451	remanei	0.0738437
IV	14900001	21	4.442	remanei	0.077721
IV	15000001	26	3.792	remanei	0.0815983
IV	15100001	30	10.751	remanei	0.0854756
IV	15200001	29	5.305	remanei	0.089353
IV	15300001	26	15.683	remanei	0.0932303
IV	15400001	22	11.057	remanei	0.0971076
IV	15500001	17	6.455	remanei	0.100985
IV	15600001	36	5.942	remanei	0.104862
IV	15700001	35	5.983	remanei	0.10874
IV	15800001	16	4.376	remanei	0.112617
IV	15900001	21	2.289	remanei	0.116494
IV	16000001	23	2.447	remanei	0.120372
IV	16100001	39	9.87	remanei	0.124249
IV	16200001	43	5.173	remanei	0.128126
IV	16300001	36	7.334	remanei	0.132003
IV	16400001	23	3.266	remanei	0.135881
IV	16500001	30	4.255	remanei	0.139758
IV	16600001	31	7.112	remanei	0.143635
IV	16700001	26	15.627	remanei	0.147513
IV	16800001	21	23.224	remanei	0.15139
IV	16900001	27	6.883	remanei	0.155267
IV	17000001	30	10.577	remanei	0.159145
IV	17100001	24	9.199	remanei	0.163022
IV	17200001	35	6.72	remanei	0.166899
IV	17300001	29	4.85	remanei	0.170777
IV	17400001	33	9.066	remanei	0.174654
IV	17500001	23	5.967	remanei	0.178531
IV	17600001	26	5.678	remanei	0.182409
IV	17700001	22	8.39	remanei	0.186286
IV	17800001	31	7.443	remanei	0.190163
IV	17900001	22	22.503	remanei	0.194041
IV	18000001	22	19.783	remanei	0.197918
IV	18100001	19	8.348	remanei	0.201795
IV	18200001	27	17.921	remanei	0.205673
IV	18300001	21	11.669	remanei	0.20955
IV	18400001	23	16.174	remanei	0.213427
IV	18500001	26	15.616	remanei	0.217305
IV	18600001	20	20.259	remanei	0.221182
IV	18700001	18	22.533	remanei	0.225059
IV	18800001	23	26.886	remanei	0.228937
IV	18900001	9	37.797	remanei	0.232814
IV	19000001	9	54.107	remanei	0.236691
IV	19100001	5	33.401	remanei	0.240569
IV	19200001	17	29.854	remanei	0.244446
IV	19300001	17	33.444	remanei	0.248323
IV	19400001	13	23.304	remanei	0.2522
IV	19500001	4	42.709	remanei	0.256078
IV	19600001	20	26.107	remanei	0.259955
IV	19700001	19	35.876	remanei	0.263832
IV	19800001	13	31.738	remanei	0.26771
IV	19900001	16	39.544	remanei	0.271587
IV	20000001	14	59.371	remanei	0.275464
IV	20100001	15	35.584	remanei	0.279342
IV	20200001	11	35.673	remanei	0.283219
IV	20300001	9	22.093	remanei	0.287096
IV	20400001	16	35.788	remanei	0.290974
IV	20500001	12	40.804	remanei	0.294851
IV	20600001	22	44.891	remanei	0.298728
IV	20700001	27	29.019	remanei	0.302606
IV	20800001	21	42.325	remanei	0.306483
IV	20900001	28	36.449	remanei	0.31036
IV	21000001	19	38.667	remanei	0.314238
IV	21100001	13	36.409	remanei	0.318115
IV	21200001	17	40.571	remanei	0.321992
IV	21300001	40	48.276	remanei	0.32587
IV	21400001	39	63.836	remanei	0.329747
IV	21500001	21	32.853	remanei	0.333624
IV	21600001	14	36.423	remanei	0.337502
IV	21700001	17	41.601	remanei	0.341379
IV	21800001	23	38.05	remanei	0.345256
IV	21900001	13	53.504	remanei	0.349134
IV	22000001	17	59.456	remanei	0.353011
IV	22100001	9	45.642	remanei	0.356888
IV	22200001	10	45.565	remanei	0.360765
IV	22300001	16	43.455	remanei	0.364643
IV	22400001	21	43.3	remanei	0.36852
IV	22500001	20	40.126	remanei	0.372397
IV	22600001	15	25.256	remanei	0.376275
IV	22700001	24	44.931	remanei	0.380152
IV	22800001	17	36.875	remanei	0.384029
IV	22900001	41	19.193	remanei	0.387907
IV	23000001	28	32.388	remanei	0.391784
IV	23100001	7	36.325	remanei	0.395661
IV	23200001	11	31.248	remanei	0.399539
IV	23300001	10	24.647	remanei	0.403416
IV	23400001	11	33.45	remanei	0.407293
IV	23500001	11	15.392	remanei	0.411171
IV	23600001	8	17.055	remanei	0.415048
IV	23700001	18	43.243	remanei	0.418925
IV	23800001	16	32.341	remanei	0.422803
IV	23900001	13	37.259	remanei	0.42668
IV	24000001	17	47.653	remanei	0.430557
IV	24100001	11	37.927	remanei	0.434435
IV	24200001	17	23.407	remanei	0.438312
IV	24300001	19	27.138	remanei	0.442189
IV	24400001	18	17.838	remanei	0.446067
IV	24500001	21	27.544	remanei	0.449944
IV	24600001	16	38.34	remanei	0.453821
IV	24700001	20	36.073	remanei	0.457699
IV	24800001	18	40.677	remanei	0.461576
IV	24900001	20	49.954	remanei	0.465453
IV	25000001	19	48.439	remanei	0.469331
IV	25100001	24	37.496	remanei	0.473208
IV	25200001	33	22.789	remanei	0.477085
IV	25300001	31	16.285	remanei	0.480962
IV	25400001	15	13.475	remanei	0.48484
IV	25500001	22	16.347	remanei	0.488717
IV	25600001	36	14.758	remanei	0.492594
IV	25700001	15	16.663	remanei	0.496472
V	1	9	46.842	remanei	0.5
V	100001	32	12.433	remanei	0.495556
V	200001	22	19.085	remanei	0.491112
V	300001	23	22.456	remanei	0.486668
V	400001	14	19.242	remanei	0.482224
V	500001	27	36.014	remanei	0.47778
V	600001	15	18.985	remanei	0.473336
V	700001	17	44.963	remanei	0.468892
V	800001	13	23.131	remanei	0.464448
V	900001	25	24.901	remanei	0.460004
V	1000001	27	27.432	remanei	0.45556
V	1100001	33	27.415	remanei	0.451116
V	1200001	22	29.264	remanei	0.446672
V	1300001	12	34.683	remanei	0.442228
V	1400001	17	36.206	remanei	0.437785
V	1500001	20	30.773	remanei	0.433341
V	1600001	26	34.197	remanei	0.428897
V	1700001	24	20.094	remanei	0.424453
V	1800001	12	37.284	remanei	0.420009
V	1900001	29	24.849	remanei	0.415565
V	2000001	22	33.975	remanei	0.411121
V	2100001	20	25.696	remanei	0.406677
V	2200001	27	25.542	remanei	0.402233
V	2300001	28	33.057	remanei	0.397789
V	2400001	25	29.585	remanei	0.393345
V	2500001	20	35.804	remanei	0.388901
V	2600001	6	32.027	remanei	0.384457
V	2700001	21	47.233	remanei	0.380013
V	2800001	20	42.704	remanei	0.375569
V	2900001	14	38.172	remanei	0.371125
V	3000001	19	31.877	remanei	0.366681
V	3100001	16	39.19	remanei	0.362237
V	3200001	12	41.578	remanei	0.357793
V	3300001	11	37.542	remanei	0.353349
V	3400001	18	34.27	remanei	0.348905
V	3500001	28	40.485	remanei	0.344461
V	3600001	15	38.732	remanei	0.340017
V	3700001	6	43.179	remanei	0.335573
V	3800001	12	33.008	remanei	0.33113
V	3900001	22	34.912	remanei	0.326686
V	4000001	24	32.035	remanei	0.322242
V	4100001	29	28.433	remanei	0.317798
V	4200001	31	23.313	remanei	0.313354
V	4300001	33	13.565	remanei	0.30891
V	4400001	29	22.069	remanei	0.304466
V	4500001	16	30.021	remanei	0.300022
V	4600001	21	29.688	remanei	0.295578
V	4700001	24	29.291	remanei	0.291134
V	4800001	30	33.199	remanei	0.28669
V	4900001	25	26.997	remanei	0.282246
V	5000001	10	47.354	remanei	0.277802
V	5100001	11	68.297	remanei	0.273358
V	5200001	21	19.836	remanei	0.268914
V	5300001	18	16.495	remanei	0.26447
V	5400001	28	27.503	remanei	0.260026
V	5500001	21	18.406	remanei	0.255582
V	5600001	27	11.894	remanei	0.251138
V	5700001	27	12.595	remanei	0.246694
V	5800001	34	15.18	remanei	0.24225
V	5900001	34	23.638	remanei	0.237806
V	6000001	25	9.925	remanei	0.233362
V	6100001	29	27.4	remanei	0.228918
V	6200001	24	8.268	remanei	0.224474
V	6300001	14	40.016	remanei	0.220031
V	6400001	22	5.781	remanei	0.215587
V	6500001	17	3.472	remanei	0.211143
V	6600001	28	3.273	remanei	0.206699
V	6700001	27	31.784	remanei	0.202255
V	6800001	26	8.907	remanei	0.197811
V	6900001	27	8.692	remanei	0.193367
V	7000001	32	5.712	remanei	0.188923
V	7100001	8	21.679	remanei	0.184479
V	7200001	26	7.225	remanei	0.180035
V	7300001	16	10.372	remanei	0.175591
V	7400001	29	4.159	remanei	0.171147
V	7500001	29	2.786	remanei	0.166703
V	7600001	26	9.024	remanei	0.162259
V	7700001	15	17.262	remanei	0.157815
V	7800001	32	10.11	remanei	0.153371
V	7900001	31	4.791	remanei	0.148927
V	8000001	20	3.609	remanei	0.144483
V	8100001	28	4.336	remanei	0.140039
V	8200001	26	4.503	remanei	0.135595
V	8300001	23	18.809	remanei	0.131151
V	8400001	34	3.192	remanei	0.126707
V	8500001	30	10.783	remanei	0.122263
V	8600001	47	7.878	remanei	0.117819
V	8700001	34	9.491	remanei	0.113376
V	8800001	22	7.175	remanei	0.108932
V	8900001	31	6.61	remanei	0.104488
V	9000001	36	6.866	remanei	0.100044
V	9100001	31	5.529	remanei	0.0955997
V	9200001	39	4.244	remanei	0.0911557
V	9300001	33	7.856	remanei	0.0867118
V	9400001	26	18.541	remanei	0.0822678
V	9500001	34	4.573	remanei	0.0778239
V	9600001	28	4.565	remanei	0.0733799
V	9700001	31	5.131	remanei	0.0689359
V	9800001	26	23.096	remanei	0.064492
V	9900001	30	7.741	remanei	0.060048
V	10000001	35	10.362	remanei	0.0556041
V	10100001	34	5.957	remanei	0.0511601
V	10200001	31	10.873	remanei	0.0467161
V	10300001	30	5.593	remanei	0.0422722
V	10400001	33	14.256	remanei	0.0378282
V	10500001	25	5.808	remanei	0.0333843
V	10600001	34	7.211	remanei	0.0289403
V	10700001	22	7.837	remanei	0.0244963
V	10800001	17	12.977	remanei	0.0200524
V	10900001	25	5.52	remanei	0.0156084
V	11000001	45	8.547	remanei	0.0111645
V	11100001	18	7.918	remanei	0.00672051
V	11200001	27	20.975	remanei	0.00227655
V	11300001	27	6.789	remanei	0.00216741
V	11400001	29	6.614	remanei	0.00661137
V	11500001	32	3.727	remanei	0.0110553
V	11600001	24	7.587	remanei	0.0154993
V	11700001	16	7.289	remanei	0.0199432
V	11800001	29	3.645	remanei	0.0243872
V	11900001	26	12.652	remanei	0.0288312
V	12000001	36	17.813	remanei	0.0332751
V	12100001	21	4.981	remanei	0.0377191
V	12200001	28	4.822	remanei	0.042163
V	12300001	33	13.8	remanei	0.046607
V	12400001	32	5.464	remanei	0.051051
V	12500001	27	6.794	remanei	0.0554949
V	12600001	24	4.679	remanei	0.0599389
V	12700001	27	6.932	remanei	0.0643828
V	12800001	35	6.573	remanei	0.0688268
V	12900001	28	22.104	remanei	0.0732708
V	13000001	45	12.896	remanei	0.0777147
V	13100001	38	4.905	remanei	0.0821587
V	13200001	33	6.52	remanei	0.0866026
V	13300001	35	18.385	remanei	0.0910466
V	13400001	28	38.181	remanei	0.0954905
V	13500001	40	11.485	remanei	0.0999345
V	13600001	36	15.345	remanei	0.104378
V	13700001	24	16.887	remanei	0.108822
V	13800001	38	10.633	remanei	0.113266
V	13900001	29	5.359	remanei	0.11771
V	14000001	44	17.532	remanei	0.122154
V	14100001	37	8.64	remanei	0.126598
V	14200001	36	9.196	remanei	0.131042
V	14300001	43	10.762	remanei	0.135486
V	14400001	38	10.475	remanei	0.13993
V	14500001	51	14.341	remanei	0.144374
V	14600001	33	16.474	remanei	0.148818
V	14700001	20	52.037	remanei	0.153262
V	14800001	28	24.922	remanei	0.157706
V	14900001	37	12.656	remanei	0.16215
V	15000001	26	10.638	remanei	0.166594
V	15100001	35	17.1	remanei	0.171038
V	15200001	40	18.009	remanei	0.175482
V	15300001	35	18.854	remanei	0.179926
V	15400001	11	26.972	remanei	0.18437
V	15500001	24	43.843	remanei	0.188814
V	15600001	22	35.151	remanei	0.193258
V	15700001	21	38.073	remanei	0.197702
V	15800001	34	19.468	remanei	0.202146
V	15900001	26	24.482	remanei	0.20659
V	16000001	31	24.933	remanei	0.211033
V	16100001	19	24.846	remanei	0.215477
V	16200001	34	32.869	remanei	0.219921
V	16300001	19	30.761	remanei	0.224365
V	16400001	25	41.417	remanei	0.228809
V	16500001	24	23.924	remanei	0.233253
V	16600001	25	28.92	remanei	0.237697
V	16700001	23	60.956	remanei	0.242141
V	16800001	26	53.221	remanei	0.246585
V	16900001	35	18.859	remanei	0.251029
V	17000001	21	37.74	remanei	0.255473
V	17100001	31	21.987	remanei	0.259917
V	17200001	29	36.132	remanei	0.264361
V	17300001	24	30.847	remanei	0.268805
V	17400001	20	26.635	remanei	0.273249
V	17500001	19	31.249	remanei	0.277693
V	17600001	17	33.5	remanei	0.282137
V	17700001	15	53.821	remanei	0.286581
V	17800001	30	34.204	remanei	0.291025
V	17900001	17	37.098	remanei	0.295469
V	18000001	31	31.783	remanei	0.299913
V	18100001	26	47.771	remanei	0.304357
V	18200001	21	35.08	remanei	0.308801
V	18300001	28	43.686	remanei	0.313245
V	18400001	19	52.382	remanei	0.317688
V	18500001	24	50.592	remanei	0.322132
V	18600001	29	72.12	remanei	0.326576
V	18700001	21	39.865	remanei	0.33102
V	18800001	17	50.41	remanei	0.335464
V	18900001	37	38.445	remanei	0.339908
V	19000001	14	55.755	remanei	0.344352
V	19100001	29	41.178	remanei	0.348796
V	19200001	40	56.994	remanei	0.35324
V	19300001	35	41.802	remanei	0.357684
V	19400001	18	34.115	remanei	0.362128
V	19500001	21	32.658	remanei	0.366572
V	19600001	30	34.599	remanei	0.371016
V	19700001	47	19.425	remanei	0.37546
V	19800001	40	16.199	remanei	0.379904
V	19900001	39	17.704	remanei	0.384348
V	20000001	32	14.677	remanei	0.388792
