Chr	BP	num_rep_bp	species	norm_dist_center
X	13760001	464	nigoni	0.0818562
X	13770001	93	nigoni	0.082279
X	13780001	65	nigoni	0.0827019
X	13790001	33	nigoni	0.0831247
X	13800001	0	nigoni	0.0835476
X	13810001	449	nigoni	0.0839705
X	13820001	497	nigoni	0.0843933
X	13830001	1284	nigoni	0.0848162
X	13840001	914	nigoni	0.085239
X	13850001	108	nigoni	0.0856619
X	13860001	1008	nigoni	0.0860848
X	13870001	849	nigoni	0.0865076
X	13880001	622	nigoni	0.0869305
X	13890001	779	nigoni	0.0873533
X	13900001	0	nigoni	0.0877762
X	13910001	170	nigoni	0.0881991
X	13920001	793	nigoni	0.0886219
X	13930001	246	nigoni	0.0890448
X	13940001	1673	nigoni	0.0894677
X	13950001	801	nigoni	0.0898905
X	13960001	1717	nigoni	0.0903134
X	13970001	1071	nigoni	0.0907362
X	13980001	1237	nigoni	0.0911591
X	13990001	2355	nigoni	0.091582
X	14000001	823	nigoni	0.0920048
X	14010001	330	nigoni	0.0924277
X	14020001	195	nigoni	0.0928505
X	14030001	735	nigoni	0.0932734
X	14040001	1093	nigoni	0.0936963
X	14050001	882	nigoni	0.0941191
X	14060001	1107	nigoni	0.094542
X	14070001	705	nigoni	0.0949648
X	14080001	1279	nigoni	0.0953877
X	14090001	504	nigoni	0.0958106
X	14100001	1066	nigoni	0.0962334
X	14110001	125	nigoni	0.0966563
X	14120001	0	nigoni	0.0970791
X	14130001	1395	nigoni	0.097502
X	14140001	942	nigoni	0.0979249
X	14150001	509	nigoni	0.0983477
X	14160001	499	nigoni	0.0987706
X	14170001	78	nigoni	0.0991934
X	14180001	3271	nigoni	0.0996163
X	14190001	1842	nigoni	0.100039
X	14200001	627	nigoni	0.100462
X	14210001	1739	nigoni	0.100885
X	14220001	263	nigoni	0.101308
X	14230001	232	nigoni	0.101731
X	14240001	235	nigoni	0.102153
X	14250001	2007	nigoni	0.102576
X	14260001	747	nigoni	0.102999
X	14270001	908	nigoni	0.103422
X	14280001	760	nigoni	0.103845
X	14290001	798	nigoni	0.104268
X	14300001	1527	nigoni	0.104691
X	14310001	629	nigoni	0.105113
X	14320001	1526	nigoni	0.105536
X	14330001	219	nigoni	0.105959
X	14340001	1813	nigoni	0.106382
X	14350001	1819	nigoni	0.106805
X	14360001	509	nigoni	0.107228
X	14370001	562	nigoni	0.107651
X	14380001	829	nigoni	0.108074
X	14390001	1243	nigoni	0.108496
X	14400001	306	nigoni	0.108919
X	14410001	761	nigoni	0.109342
X	14420001	113	nigoni	0.109765
X	14430001	0	nigoni	0.110188
X	14440001	855	nigoni	0.110611
X	14450001	1041	nigoni	0.111034
X	14460001	700	nigoni	0.111456
X	14470001	555	nigoni	0.111879
X	14480001	509	nigoni	0.112302
X	14490001	145	nigoni	0.112725
X	14500001	383	nigoni	0.113148
X	14510001	72	nigoni	0.113571
X	14520001	37	nigoni	0.113994
X	14530001	653	nigoni	0.114416
X	14540001	653	nigoni	0.114839
X	14550001	324	nigoni	0.115262
X	14560001	108	nigoni	0.115685
X	14570001	305	nigoni	0.116108
X	14580001	1463	nigoni	0.116531
X	14590001	618	nigoni	0.116954
X	14600001	578	nigoni	0.117376
X	14610001	1033	nigoni	0.117799
X	14620001	840	nigoni	0.118222
X	14630001	665	nigoni	0.118645
X	14640001	275	nigoni	0.119068
X	14650001	1056	nigoni	0.119491
X	14660001	1433	nigoni	0.119914
X	14670001	149	nigoni	0.120336
X	14680001	893	nigoni	0.120759
X	14690001	1073	nigoni	0.121182
X	14700001	594	nigoni	0.121605
X	14710001	809	nigoni	0.122028
X	14720001	470	nigoni	0.122451
X	14730001	465	nigoni	0.122874
X	14740001	69	nigoni	0.123296
X	14750001	1333	nigoni	0.123719
X	14760001	848	nigoni	0.124142
X	14770001	566	nigoni	0.124565
X	14780001	185	nigoni	0.124988
X	14790001	147	nigoni	0.125411
X	14800001	457	nigoni	0.125834
X	14810001	611	nigoni	0.126257
X	14820001	972	nigoni	0.126679
X	14830001	765	nigoni	0.127102
X	14840001	2965	nigoni	0.127525
X	14850001	644	nigoni	0.127948
X	14860001	858	nigoni	0.128371
X	14870001	939	nigoni	0.128794
X	14880001	798	nigoni	0.129217
X	14890001	1899	nigoni	0.129639
X	14900001	308	nigoni	0.130062
X	14910001	1492	nigoni	0.130485
X	14920001	621	nigoni	0.130908
X	14930001	1221	nigoni	0.131331
X	14940001	1527	nigoni	0.131754
X	14950001	727	nigoni	0.132177
X	14960001	698	nigoni	0.132599
X	14970001	490	nigoni	0.133022
X	14980001	479	nigoni	0.133445
X	14990001	69	nigoni	0.133868
X	15000001	638	nigoni	0.134291
X	15010001	2195	nigoni	0.134714
X	15020001	2635	nigoni	0.135137
X	15030001	1791	nigoni	0.135559
X	15040001	947	nigoni	0.135982
X	15050001	928	nigoni	0.136405
X	15060001	327	nigoni	0.136828
X	15070001	855	nigoni	0.137251
X	15080001	354	nigoni	0.137674
X	15090001	2476	nigoni	0.138097
X	15100001	657	nigoni	0.138519
X	15110001	551	nigoni	0.138942
X	15120001	812	nigoni	0.139365
X	15130001	1666	nigoni	0.139788
X	15140001	1595	nigoni	0.140211
X	15150001	0	nigoni	0.140634
X	15160001	32	nigoni	0.141057
X	15170001	753	nigoni	0.141479
X	15180001	218	nigoni	0.141902
X	15190001	931	nigoni	0.142325
X	15200001	593	nigoni	0.142748
X	15210001	188	nigoni	0.143171
X	15220001	938	nigoni	0.143594
X	15230001	509	nigoni	0.144017
X	15240001	1130	nigoni	0.14444
X	15250001	1187	nigoni	0.144862
X	15260001	767	nigoni	0.145285
X	15270001	1325	nigoni	0.145708
X	15280001	528	nigoni	0.146131
X	15290001	1154	nigoni	0.146554
X	15300001	793	nigoni	0.146977
X	15310001	519	nigoni	0.1474
X	15320001	1392	nigoni	0.147822
X	15330001	2039	nigoni	0.148245
X	15340001	898	nigoni	0.148668
X	15350001	419	nigoni	0.149091
X	15360001	202	nigoni	0.149514
X	15370001	999	nigoni	0.149937
X	15380001	36	nigoni	0.15036
X	15390001	435	nigoni	0.150782
X	15400001	1039	nigoni	0.151205
X	15410001	1434	nigoni	0.151628
X	15420001	1084	nigoni	0.152051
X	15430001	353	nigoni	0.152474
X	15440001	1007	nigoni	0.152897
X	15450001	630	nigoni	0.15332
X	15460001	1130	nigoni	0.153742
X	15470001	890	nigoni	0.154165
X	15480001	571	nigoni	0.154588
X	15490001	1725	nigoni	0.155011
X	15500001	1095	nigoni	0.155434
X	15510001	997	nigoni	0.155857
X	15520001	203	nigoni	0.15628
X	15530001	967	nigoni	0.156702
X	15540001	336	nigoni	0.157125
X	15550001	141	nigoni	0.157548
X	15560001	2638	nigoni	0.157971
X	15570001	645	nigoni	0.158394
X	15580001	401	nigoni	0.158817
X	15590001	180	nigoni	0.15924
X	15600001	1944	nigoni	0.159663
X	15610001	1516	nigoni	0.160085
X	15620001	571	nigoni	0.160508
X	15630001	1278	nigoni	0.160931
X	15640001	682	nigoni	0.161354
X	15650001	305	nigoni	0.161777
X	15660001	1296	nigoni	0.1622
X	15670001	3047	nigoni	0.162623
X	15680001	861	nigoni	0.163045
X	15690001	851	nigoni	0.163468
X	15700001	528	nigoni	0.163891
X	15710001	118	nigoni	0.164314
X	15720001	1429	nigoni	0.164737
X	15730001	0	nigoni	0.16516
X	15740001	2024	nigoni	0.165583
X	15750001	934	nigoni	0.166005
X	15760001	247	nigoni	0.166428
X	15770001	1704	nigoni	0.166851
X	15780001	439	nigoni	0.167274
X	15790001	44	nigoni	0.167697
X	15800001	464	nigoni	0.16812
X	15810001	521	nigoni	0.168543
X	15820001	424	nigoni	0.168965
X	15830001	825	nigoni	0.169388
X	15840001	238	nigoni	0.169811
X	15850001	1075	nigoni	0.170234
X	15860001	1423	nigoni	0.170657
X	15870001	652	nigoni	0.17108
X	15880001	2350	nigoni	0.171503
X	15890001	566	nigoni	0.171925
X	15900001	195	nigoni	0.172348
X	15910001	2534	nigoni	0.172771
X	15920001	946	nigoni	0.173194
X	15930001	1808	nigoni	0.173617
X	15940001	638	nigoni	0.17404
X	15950001	818	nigoni	0.174463
X	15960001	645	nigoni	0.174885
X	15970001	1145	nigoni	0.175308
X	15980001	1717	nigoni	0.175731
X	15990001	1279	nigoni	0.176154
X	16000001	1585	nigoni	0.176577
X	16010001	643	nigoni	0.177
X	16020001	341	nigoni	0.177423
X	16030001	685	nigoni	0.177846
X	16040001	1114	nigoni	0.178268
X	16050001	3034	nigoni	0.178691
X	16060001	1486	nigoni	0.179114
X	16070001	1202	nigoni	0.179537
X	16080001	3928	nigoni	0.17996
X	16090001	2732	nigoni	0.180383
X	16100001	1565	nigoni	0.180806
X	16110001	1068	nigoni	0.181228
X	16120001	441	nigoni	0.181651
X	16130001	644	nigoni	0.182074
X	16140001	716	nigoni	0.182497
X	16150001	1439	nigoni	0.18292
X	16160001	1119	nigoni	0.183343
X	16170001	770	nigoni	0.183766
X	16180001	1540	nigoni	0.184188
X	16190001	1544	nigoni	0.184611
X	16200001	2249	nigoni	0.185034
X	16210001	1599	nigoni	0.185457
X	16220001	463	nigoni	0.18588
X	16230001	931	nigoni	0.186303
X	16240001	349	nigoni	0.186726
X	16250001	1760	nigoni	0.187148
X	16260001	568	nigoni	0.187571
X	16270001	1416	nigoni	0.187994
X	16280001	1435	nigoni	0.188417
X	16290001	1367	nigoni	0.18884
X	16300001	1420	nigoni	0.189263
X	16310001	3640	nigoni	0.189686
X	16320001	569	nigoni	0.190108
X	16330001	1843	nigoni	0.190531
X	16340001	583	nigoni	0.190954
X	16350001	1257	nigoni	0.191377
X	16360001	2029	nigoni	0.1918
X	16370001	3487	nigoni	0.192223
X	16380001	692	nigoni	0.192646
X	16390001	736	nigoni	0.193068
X	16400001	1934	nigoni	0.193491
X	16410001	564	nigoni	0.193914
X	16420001	980	nigoni	0.194337
X	16430001	50	nigoni	0.19476
X	16440001	994	nigoni	0.195183
X	16450001	771	nigoni	0.195606
X	16460001	583	nigoni	0.196029
X	16470001	89	nigoni	0.196451
X	16480001	722	nigoni	0.196874
X	16490001	0	nigoni	0.197297
X	16500001	196	nigoni	0.19772
X	16510001	175	nigoni	0.198143
X	16520001	603	nigoni	0.198566
X	16530001	662	nigoni	0.198989
X	16540001	1280	nigoni	0.199411
X	16550001	505	nigoni	0.199834
X	16560001	659	nigoni	0.200257
X	16570001	4131	nigoni	0.20068
X	16580001	2109	nigoni	0.201103
X	16590001	1232	nigoni	0.201526
X	16600001	1153	nigoni	0.201949
X	16610001	2013	nigoni	0.202371
X	16620001	481	nigoni	0.202794
X	16630001	671	nigoni	0.203217
X	16640001	845	nigoni	0.20364
X	16650001	1534	nigoni	0.204063
X	16660001	1323	nigoni	0.204486
X	16670001	832	nigoni	0.204909
X	16680001	835	nigoni	0.205331
X	16690001	1257	nigoni	0.205754
X	16700001	612	nigoni	0.206177
X	16710001	2422	nigoni	0.2066
X	16720001	1057	nigoni	0.207023
X	16730001	675	nigoni	0.207446
X	16740001	1454	nigoni	0.207869
X	16750001	866	nigoni	0.208291
X	16760001	158	nigoni	0.208714
X	16770001	2009	nigoni	0.209137
X	16780001	919	nigoni	0.20956
X	16790001	1608	nigoni	0.209983
X	16800001	1755	nigoni	0.210406
X	16810001	336	nigoni	0.210829
X	16820001	524	nigoni	0.211251
X	16830001	845	nigoni	0.211674
X	16840001	1325	nigoni	0.212097
X	16850001	4672	nigoni	0.21252
X	16860001	4298	nigoni	0.212943
X	16870001	230	nigoni	0.213366
X	16880001	792	nigoni	0.213789
X	16890001	1796	nigoni	0.214212
X	16900001	1841	nigoni	0.214634
X	16910001	1687	nigoni	0.215057
X	16920001	1694	nigoni	0.21548
X	16930001	2342	nigoni	0.215903
X	16940001	747	nigoni	0.216326
X	16950001	290	nigoni	0.216749
X	16960001	768	nigoni	0.217172
X	16970001	491	nigoni	0.217594
X	16980001	1729	nigoni	0.218017
X	16990001	1573	nigoni	0.21844
X	17000001	1097	nigoni	0.218863
X	17010001	904	nigoni	0.219286
X	17020001	451	nigoni	0.219709
X	17030001	1814	nigoni	0.220132
X	17040001	2524	nigoni	0.220554
X	17050001	919	nigoni	0.220977
X	17060001	3133	nigoni	0.2214
X	17070001	244	nigoni	0.221823
X	17080001	901	nigoni	0.222246
X	17090001	881	nigoni	0.222669
X	17100001	2295	nigoni	0.223092
X	17110001	1600	nigoni	0.223514
X	17120001	928	nigoni	0.223937
X	17130001	1208	nigoni	0.22436
X	17140001	1238	nigoni	0.224783
X	17150001	1379	nigoni	0.225206
X	17160001	575	nigoni	0.225629
X	17170001	793	nigoni	0.226052
X	17180001	974	nigoni	0.226474
X	17190001	403	nigoni	0.226897
X	17200001	2037	nigoni	0.22732
X	17210001	692	nigoni	0.227743
X	17220001	458	nigoni	0.228166
X	17230001	885	nigoni	0.228589
X	17240001	1037	nigoni	0.229012
X	17250001	1247	nigoni	0.229434
X	17260001	2027	nigoni	0.229857
X	17270001	0	nigoni	0.23028
X	17280001	0	nigoni	0.230703
X	17290001	0	nigoni	0.231126
X	17300001	924	nigoni	0.231549
X	17310001	1874	nigoni	0.231972
X	17320001	386	nigoni	0.232395
X	17330001	491	nigoni	0.232817
X	17340001	3362	nigoni	0.23324
X	17350001	3194	nigoni	0.233663
X	17360001	3508	nigoni	0.234086
X	17370001	2517	nigoni	0.234509
X	17380001	2495	nigoni	0.234932
X	17390001	1771	nigoni	0.235355
X	17400001	1168	nigoni	0.235777
X	17410001	1995	nigoni	0.2362
X	17420001	743	nigoni	0.236623
X	17430001	359	nigoni	0.237046
X	17440001	747	nigoni	0.237469
X	17450001	1546	nigoni	0.237892
X	17460001	310	nigoni	0.238315
X	17470001	1791	nigoni	0.238737
X	17480001	1370	nigoni	0.23916
X	17490001	602	nigoni	0.239583
X	17500001	1593	nigoni	0.240006
X	17510001	838	nigoni	0.240429
X	17520001	1186	nigoni	0.240852
X	17530001	687	nigoni	0.241275
X	17540001	2572	nigoni	0.241697
X	17550001	1653	nigoni	0.24212
X	17560001	860	nigoni	0.242543
X	17570001	1643	nigoni	0.242966
X	17580001	993	nigoni	0.243389
X	17590001	2990	nigoni	0.243812
X	17600001	1339	nigoni	0.244235
X	17610001	2429	nigoni	0.244657
X	17620001	1369	nigoni	0.24508
X	17630001	965	nigoni	0.245503
X	17640001	804	nigoni	0.245926
X	17650001	456	nigoni	0.246349
X	17660001	2200	nigoni	0.246772
X	17670001	799	nigoni	0.247195
X	17680001	0	nigoni	0.247617
X	17690001	425	nigoni	0.24804
X	17700001	1182	nigoni	0.248463
X	17710001	795	nigoni	0.248886
X	17720001	1703	nigoni	0.249309
X	17730001	398	nigoni	0.249732
X	17740001	464	nigoni	0.250155
X	17750001	744	nigoni	0.250578
X	17760001	1744	nigoni	0.251
X	17770001	1092	nigoni	0.251423
X	17780001	1544	nigoni	0.251846
X	17790001	975	nigoni	0.252269
X	17800001	1648	nigoni	0.252692
X	17810001	905	nigoni	0.253115
X	17820001	835	nigoni	0.253538
X	17830001	1142	nigoni	0.25396
X	17840001	1547	nigoni	0.254383
X	17850001	576	nigoni	0.254806
X	17860001	1969	nigoni	0.255229
X	17870001	1769	nigoni	0.255652
X	17880001	1625	nigoni	0.256075
X	17890001	899	nigoni	0.256498
X	17900001	626	nigoni	0.25692
X	17910001	35	nigoni	0.257343
X	17920001	1593	nigoni	0.257766
X	17930001	1475	nigoni	0.258189
X	17940001	925	nigoni	0.258612
X	17950001	1112	nigoni	0.259035
X	17960001	1098	nigoni	0.259458
X	17970001	1290	nigoni	0.25988
X	17980001	2655	nigoni	0.260303
X	17990001	1921	nigoni	0.260726
X	18000001	2285	nigoni	0.261149
X	18010001	2021	nigoni	0.261572
X	18020001	709	nigoni	0.261995
X	18030001	568	nigoni	0.262418
X	18040001	820	nigoni	0.26284
X	18050001	977	nigoni	0.263263
X	18060001	1407	nigoni	0.263686
X	18070001	728	nigoni	0.264109
X	18080001	3595	nigoni	0.264532
X	18090001	2088	nigoni	0.264955
X	18100001	1847	nigoni	0.265378
X	18110001	685	nigoni	0.265801
X	18120001	128	nigoni	0.266223
X	18130001	1569	nigoni	0.266646
X	18140001	1169	nigoni	0.267069
X	18150001	1952	nigoni	0.267492
X	18160001	2473	nigoni	0.267915
X	18170001	493	nigoni	0.268338
X	18180001	1426	nigoni	0.268761
X	18190001	583	nigoni	0.269183
X	18200001	1951	nigoni	0.269606
X	18210001	1394	nigoni	0.270029
X	18220001	1007	nigoni	0.270452
X	18230001	2249	nigoni	0.270875
X	18240001	2039	nigoni	0.271298
X	18250001	1892	nigoni	0.271721
X	18260001	2156	nigoni	0.272143
X	18270001	443	nigoni	0.272566
X	18280001	1040	nigoni	0.272989
X	18290001	1432	nigoni	0.273412
X	18300001	806	nigoni	0.273835
X	18310001	723	nigoni	0.274258
X	18320001	1260	nigoni	0.274681
X	18330001	195	nigoni	0.275103
X	18340001	1597	nigoni	0.275526
X	18350001	3481	nigoni	0.275949
X	18360001	3184	nigoni	0.276372
X	18370001	827	nigoni	0.276795
X	18380001	832	nigoni	0.277218
X	18390001	19	nigoni	0.277641
X	18400001	1142	nigoni	0.278063
X	18410001	603	nigoni	0.278486
X	18420001	1447	nigoni	0.278909
X	18430001	914	nigoni	0.279332
X	18440001	914	nigoni	0.279755
X	18450001	775	nigoni	0.280178
X	18460001	930	nigoni	0.280601
X	18470001	698	nigoni	0.281023
X	18480001	1090	nigoni	0.281446
X	18490001	1008	nigoni	0.281869
X	18500001	3591	nigoni	0.282292
X	18510001	1464	nigoni	0.282715
X	18520001	3605	nigoni	0.283138
X	18530001	673	nigoni	0.283561
X	18540001	0	nigoni	0.283984
X	18550001	435	nigoni	0.284406
X	18560001	129	nigoni	0.284829
X	18570001	196	nigoni	0.285252
X	18580001	1288	nigoni	0.285675
X	18590001	2327	nigoni	0.286098
X	18600001	3428	nigoni	0.286521
X	18610001	1261	nigoni	0.286944
X	18620001	846	nigoni	0.287366
X	18630001	1614	nigoni	0.287789
X	18640001	743	nigoni	0.288212
X	18650001	2356	nigoni	0.288635
X	18660001	2678	nigoni	0.289058
X	18670001	1101	nigoni	0.289481
X	18680001	9122	nigoni	0.289904
X	18690001	1757	nigoni	0.290326
X	18700001	885	nigoni	0.290749
X	18710001	2892	nigoni	0.291172
X	18720001	588	nigoni	0.291595
X	18730001	2361	nigoni	0.292018
X	18740001	9558	nigoni	0.292441
X	18750001	1445	nigoni	0.292864
X	18760001	1464	nigoni	0.293286
X	18770001	1499	nigoni	0.293709
X	18780001	650	nigoni	0.294132
X	18790001	202	nigoni	0.294555
X	18800001	398	nigoni	0.294978
X	18810001	2733	nigoni	0.295401
X	18820001	2253	nigoni	0.295824
X	18830001	2448	nigoni	0.296246
X	18840001	923	nigoni	0.296669
X	18850001	3182	nigoni	0.297092
X	18860001	1449	nigoni	0.297515
X	18870001	1566	nigoni	0.297938
X	18880001	791	nigoni	0.298361
X	18890001	0	nigoni	0.298784
X	18900001	325	nigoni	0.299206
X	18910001	365	nigoni	0.299629
X	18920001	869	nigoni	0.300052
X	18930001	1058	nigoni	0.300475
X	18940001	171	nigoni	0.300898
X	18950001	288	nigoni	0.301321
X	18960001	280	nigoni	0.301744
X	18970001	1287	nigoni	0.302167
X	18980001	933	nigoni	0.302589
X	18990001	1255	nigoni	0.303012
X	19000001	697	nigoni	0.303435
X	19010001	1416	nigoni	0.303858
X	19020001	1270	nigoni	0.304281
X	19030001	2146	nigoni	0.304704
X	19040001	1870	nigoni	0.305127
X	19050001	1087	nigoni	0.305549
X	19060001	2035	nigoni	0.305972
X	19070001	947	nigoni	0.306395
X	19080001	712	nigoni	0.306818
X	19090001	1812	nigoni	0.307241
X	19100001	1768	nigoni	0.307664
X	19110001	1877	nigoni	0.308087
X	19120001	1526	nigoni	0.308509
X	19130001	2082	nigoni	0.308932
X	19140001	1668	nigoni	0.309355
X	19150001	1405	nigoni	0.309778
X	19160001	510	nigoni	0.310201
X	19170001	1814	nigoni	0.310624
X	19180001	1296	nigoni	0.311047
X	19190001	1696	nigoni	0.311469
X	19200001	1540	nigoni	0.311892
X	19210001	2286	nigoni	0.312315
X	19220001	609	nigoni	0.312738
X	19230001	698	nigoni	0.313161
X	19240001	891	nigoni	0.313584
X	19250001	1088	nigoni	0.314007
X	19260001	2011	nigoni	0.314429
X	19270001	153	nigoni	0.314852
X	19280001	883	nigoni	0.315275
X	19290001	2075	nigoni	0.315698
X	19300001	2612	nigoni	0.316121
X	19310001	1815	nigoni	0.316544
X	19320001	1470	nigoni	0.316967
X	19330001	2014	nigoni	0.317389
X	19340001	1033	nigoni	0.317812
X	19350001	1394	nigoni	0.318235
X	19360001	0	nigoni	0.318658
X	19370001	330	nigoni	0.319081
X	19380001	4536	nigoni	0.319504
X	19390001	1547	nigoni	0.319927
X	19400001	1660	nigoni	0.32035
X	19410001	1428	nigoni	0.320772
X	19420001	1755	nigoni	0.321195
X	19430001	2127	nigoni	0.321618
X	19440001	1467	nigoni	0.322041
X	19450001	370	nigoni	0.322464
X	19460001	99	nigoni	0.322887
X	19470001	355	nigoni	0.32331
X	19480001	476	nigoni	0.323732
X	19490001	1449	nigoni	0.324155
X	19500001	3806	nigoni	0.324578
X	19510001	885	nigoni	0.325001
X	19520001	825	nigoni	0.325424
X	19530001	632	nigoni	0.325847
X	19540001	681	nigoni	0.32627
X	19550001	1024	nigoni	0.326692
X	19560001	1359	nigoni	0.327115
X	19570001	1132	nigoni	0.327538
X	19580001	1480	nigoni	0.327961
X	19590001	707	nigoni	0.328384
X	19600001	322	nigoni	0.328807
X	19610001	373	nigoni	0.32923
X	19620001	1236	nigoni	0.329652
X	19630001	424	nigoni	0.330075
X	19640001	1005	nigoni	0.330498
X	19650001	631	nigoni	0.330921
X	19660001	2083	nigoni	0.331344
X	19670001	1207	nigoni	0.331767
X	19680001	1434	nigoni	0.33219
X	19690001	838	nigoni	0.332612
X	19700001	1414	nigoni	0.333035
X	19710001	1439	nigoni	0.333458
X	19720001	493	nigoni	0.333881
X	19730001	1697	nigoni	0.334304
X	19740001	1843	nigoni	0.334727
X	19750001	345	nigoni	0.33515
X	19760001	2326	nigoni	0.335572
X	19770001	1131	nigoni	0.335995
X	19780001	2010	nigoni	0.336418
X	19790001	1608	nigoni	0.336841
X	19800001	980	nigoni	0.337264
X	19810001	669	nigoni	0.337687
X	19820001	1535	nigoni	0.33811
X	19830001	2129	nigoni	0.338533
X	19840001	1999	nigoni	0.338955
X	19850001	1631	nigoni	0.339378
X	19860001	977	nigoni	0.339801
X	19870001	1898	nigoni	0.340224
X	19880001	905	nigoni	0.340647
X	19890001	1480	nigoni	0.34107
X	19900001	2260	nigoni	0.341493
X	19910001	2278	nigoni	0.341915
X	19920001	1560	nigoni	0.342338
X	19930001	653	nigoni	0.342761
X	19940001	1086	nigoni	0.343184
X	19950001	1273	nigoni	0.343607
X	19960001	2690	nigoni	0.34403
X	19970001	700	nigoni	0.344453
X	19980001	2341	nigoni	0.344875
X	19990001	1645	nigoni	0.345298
X	20000001	1364	nigoni	0.345721
X	20010001	783	nigoni	0.346144
X	20020001	863	nigoni	0.346567
X	20030001	1166	nigoni	0.34699
X	20040001	830	nigoni	0.347413
X	20050001	2021	nigoni	0.347835
X	20060001	2631	nigoni	0.348258
X	20070001	3674	nigoni	0.348681
X	20080001	1654	nigoni	0.349104
X	20090001	1964	nigoni	0.349527
X	20100001	2618	nigoni	0.34995
X	20110001	825	nigoni	0.350373
X	20120001	397	nigoni	0.350795
X	20130001	1080	nigoni	0.351218
X	20140001	714	nigoni	0.351641
X	20150001	2028	nigoni	0.352064
X	20160001	2111	nigoni	0.352487
X	20170001	1439	nigoni	0.35291
X	20180001	485	nigoni	0.353333
X	20190001	798	nigoni	0.353755
X	20200001	530	nigoni	0.354178
X	20210001	469	nigoni	0.354601
X	20220001	1185	nigoni	0.355024
X	20230001	682	nigoni	0.355447
X	20240001	642	nigoni	0.35587
X	20250001	1582	nigoni	0.356293
X	20260001	3033	nigoni	0.356716
X	20270001	1363	nigoni	0.357138
X	20280001	880	nigoni	0.357561
X	20290001	2687	nigoni	0.357984
X	20300001	625	nigoni	0.358407
X	20310001	499	nigoni	0.35883
X	20320001	3180	nigoni	0.359253
X	20330001	778	nigoni	0.359676
X	20340001	1860	nigoni	0.360098
X	20350001	275	nigoni	0.360521
X	20360001	181	nigoni	0.360944
X	20370001	3146	nigoni	0.361367
X	20380001	1170	nigoni	0.36179
X	20390001	809	nigoni	0.362213
X	20400001	2931	nigoni	0.362636
X	20410001	358	nigoni	0.363058
X	20420001	247	nigoni	0.363481
X	20430001	0	nigoni	0.363904
X	20440001	0	nigoni	0.364327
X	20450001	1679	nigoni	0.36475
X	20460001	1445	nigoni	0.365173
X	20470001	1246	nigoni	0.365596
X	20480001	2452	nigoni	0.366018
X	20490001	1068	nigoni	0.366441
X	20500001	749	nigoni	0.366864
X	20510001	2385	nigoni	0.367287
X	20520001	0	nigoni	0.36771
X	20530001	0	nigoni	0.368133
X	20540001	1504	nigoni	0.368556
X	20550001	5055	nigoni	0.368978
X	20560001	3166	nigoni	0.369401
X	20570001	0	nigoni	0.369824
X	20580001	2990	nigoni	0.370247
X	20590001	1751	nigoni	0.37067
X	20600001	1933	nigoni	0.371093
X	20610001	1096	nigoni	0.371516
X	20620001	777	nigoni	0.371939
X	20630001	2489	nigoni	0.372361
X	20640001	2063	nigoni	0.372784
X	20650001	3803	nigoni	0.373207
X	20660001	3694	nigoni	0.37363
X	20670001	914	nigoni	0.374053
X	20680001	1618	nigoni	0.374476
X	20690001	914	nigoni	0.374899
X	20700001	1019	nigoni	0.375321
X	20710001	1725	nigoni	0.375744
X	20720001	893	nigoni	0.376167
