Chr	BP	element_length	species
IV	24740001	105.1935484	remanei
IV	24750001	162.6428571	remanei
IV	24760001	202.8387097	remanei
IV	24770001	102.3207547	remanei
IV	24780001	78.87096774	remanei
IV	24790001	102.9	remanei
IV	24800001	99.77272727	remanei
IV	24810001	133.1481481	remanei
IV	24820001	99.5625	remanei
IV	24830001	91.75862069	remanei
IV	24840001	112.59375	remanei
IV	24850001	131.5945946	remanei
IV	24860001	118.7608696	remanei
IV	24870001	89.03571429	remanei
IV	24880001	149.6818182	remanei
IV	24890001	100.6277372	remanei
IV	24900001	291.6585366	remanei
IV	24910001	656.1538462	remanei
IV	24920001	1073.1	remanei
IV	24930001	248.3529412	remanei
IV	24940001	118.7291667	remanei
IV	24950001	104.675	remanei
IV	24960001	133.3461538	remanei
IV	24970001	158.6388889	remanei
IV	24980001	125.5526316	remanei
IV	24990001	127.1666667	remanei
IV	25000001	164.8301887	remanei
IV	25010001	746.6	remanei
IV	25020001	734.0625	remanei
IV	25030001	125.8571429	remanei
IV	25040001	135.7352941	remanei
IV	25050001	137.0571429	remanei
IV	25060001	95.08	remanei
IV	25070001	165.1176471	remanei
IV	25080001	123.5625	remanei
IV	25090001	190.4545455	remanei
IV	25100001	118.1162791	remanei
IV	25110001	129.1923077	remanei
IV	25120001	121.7916667	remanei
IV	25130001	1358.428571	remanei
IV	25140001	1296.357143	remanei
IV	25150001	613.1363636	remanei
IV	25160001	180.5	remanei
IV	25170001	157.05	remanei
IV	25180001	110.2727273	remanei
IV	25190001	135.6	remanei
IV	25200001	139.7142857	remanei
IV	25210001	101	remanei
IV	25220001	88.75862069	remanei
IV	25230001	88	remanei
IV	25240001	172.7727273	remanei
IV	25250001	185.6923077	remanei
IV	25260001	215.3214286	remanei
IV	25270001	96.26315789	remanei
IV	25280001	85.21212121	remanei
IV	25290001	100.2857143	remanei
IV	25300001	144.6923077	remanei
IV	25310001	88.63636364	remanei
IV	25320001	75.3030303	remanei
IV	25330001	91.15384615	remanei
IV	25340001	91.46875	remanei
IV	25350001	93	remanei
IV	25360001	72.625	remanei
IV	25370001	149.9090909	remanei
IV	25380001	129.9285714	remanei
IV	25390001	90.66666667	remanei
IV	25400001	116	remanei
IV	25410001	118.7894737	remanei
IV	25420001	86.45454545	remanei
IV	25430001	76.875	remanei
IV	25440001	102.1764706	remanei
IV	25450001	89.07142857	remanei
IV	25460001	79.75	remanei
IV	25470001	102.4666667	remanei
IV	25480001	54.69230769	remanei
IV	25490001	86.10714286	remanei
IV	25500001	153.2413793	remanei
IV	25510001	95.77777778	remanei
IV	25520001	122.8333333	remanei
IV	25530001	112	remanei
IV	25540001	87.85714286	remanei
IV	25550001	92.375	remanei
IV	25560001	111	remanei
IV	25570001	153.5555556	remanei
IV	25580001	95.78947368	remanei
IV	25590001	127.4545455	remanei
IV	25600001	90.1	remanei
IV	25610001	129.4545455	remanei
IV	25620001	111.5	remanei
IV	25640001	471.1111111	remanei
IV	25650001	107.6470588	remanei
IV	25660001	121.5714286	remanei
IV	25670001	116.4615385	remanei
IV	25680001	172.8823529	remanei
IV	25690001	116.8	remanei
IV	25700001	213	remanei
IV	25710001	135	remanei
IV	25720001	50.4	remanei
IV	25730001	132.8333333	remanei
IV	25740001	138.1333333	remanei
IV	25750001	109.8666667	remanei
IV	25760001	511.0769231	remanei
IV	25770001	168.9444444	remanei
IV	25780001	280.4545455	remanei
V	1	150.4285714	remanei
V	10001	543.4230769	remanei
V	20001	952.7333333	remanei
V	30001	3538.333333	remanei
V	40001	10354	remanei
V	50001	165.6	remanei
V	60001	711.9	remanei
V	70001	119.5	remanei
V	80001	179	remanei
V	90001	186.375	remanei
V	100001	72.375	remanei
V	110001	127	remanei
V	120001	163.5	remanei
V	130001	62	remanei
V	140001	106.6666667	remanei
V	150001	254.7	remanei
V	160001	145.3636364	remanei
V	170001	315.1	remanei
V	180001	382.6923077	remanei
V	190001	37.66666667	remanei
V	200001	51.28571429	remanei
V	210001	43.33333333	remanei
V	220001	41.83333333	remanei
V	230001	89	remanei
V	240001	102.5294118	remanei
V	250001	129.1875	remanei
V	260001	158.8333333	remanei
V	270001	111.6666667	remanei
V	280001	406.1875	remanei
V	290001	2196.714286	remanei
V	300001	7725.5	remanei
V	310001	143.2666667	remanei
V	320001	136.6	remanei
V	330001	119.5555556	remanei
V	340001	104.8333333	remanei
V	350001	78.25	remanei
V	360001	138.5294118	remanei
V	370001	68.61538462	remanei
V	380001	116.6666667	remanei
V	390001	108.125	remanei
V	400001	105.9411765	remanei
V	410001	151.3333333	remanei
V	420001	104.7307692	remanei
V	430001	182.7368421	remanei
V	440001	113.5	remanei
V	450001	119.1714286	remanei
V	460001	120.68	remanei
V	470001	95.44	remanei
V	480001	31.05263158	remanei
V	490001	64.83333333	remanei
V	500001	124.5862069	remanei
V	510001	153.7	remanei
V	520001	108.5	remanei
V	530001	165.5909091	remanei
V	540001	1359.8	remanei
V	550001	699	remanei
V	560001	137.84	remanei
V	570001	185.1538462	remanei
V	580001	119.6538462	remanei
V	590001	92	remanei
V	600001	204.1818182	remanei
V	610001	171.2222222	remanei
V	620001	136.047619	remanei
V	630001	134.5384615	remanei
V	640001	93.83333333	remanei
V	650001	94.70588235	remanei
V	660001	91.44	remanei
V	670001	88.11111111	remanei
V	680001	67.14285714	remanei
V	690001	88.58333333	remanei
V	700001	83.80645161	remanei
V	710001	93.62962963	remanei
V	720001	405.9230769	remanei
V	730001	1858.8	remanei
V	740001	1152.666667	remanei
V	750001	145.75	remanei
V	760001	152.3548387	remanei
V	770001	102.5	remanei
V	780001	117.9166667	remanei
V	790001	543.7142857	remanei
V	800001	541.1333333	remanei
V	810001	79	remanei
V	820001	115.6875	remanei
V	830001	115.4615385	remanei
V	840001	130.4090909	remanei
V	850001	93.9	remanei
V	860001	135.7272727	remanei
V	870001	192	remanei
V	880001	98.79166667	remanei
V	890001	237.9166667	remanei
V	900001	160.6216216	remanei
V	910001	93.03225806	remanei
V	920001	117.09375	remanei
V	930001	106.2857143	remanei
V	940001	149.9090909	remanei
V	950001	136.8461538	remanei
V	960001	115.9333333	remanei
V	970001	163.6842105	remanei
V	980001	101.2777778	remanei
V	990001	106.3703704	remanei
V	1000001	153.7142857	remanei
V	1010001	119.7407407	remanei
V	1020001	130.5	remanei
V	1030001	151.5	remanei
V	1040001	212.0833333	remanei
V	1050001	184.4285714	remanei
V	1060001	124.3333333	remanei
V	1070001	107.8043478	remanei
V	1080001	101.5625	remanei
V	1090001	116.75	remanei
V	1100001	167.9	remanei
V	1110001	170.6666667	remanei
V	1120001	169.75	remanei
V	1130001	51.5	remanei
V	1140001	96.40909091	remanei
V	1150001	151.84	remanei
V	1160001	158.4615385	remanei
V	1170001	128.5151515	remanei
V	1180001	119.0512821	remanei
V	1190001	136.2903226	remanei
V	1200001	137.8	remanei
V	1210001	121	remanei
V	1220001	95.03333333	remanei
V	1230001	108.9795918	remanei
V	1240001	104.5128205	remanei
V	1250001	155.4827586	remanei
V	1260001	130.8484848	remanei
V	1270001	174.1538462	remanei
V	1280001	135.7142857	remanei
V	1290001	172.2272727	remanei
V	1300001	149.1578947	remanei
V	1310001	141.1470588	remanei
V	1320001	135.8518519	remanei
V	1330001	89.39473684	remanei
V	1340001	119.1627907	remanei
V	1350001	117.0689655	remanei
V	1360001	133.7878788	remanei
V	1370001	125.0869565	remanei
V	1380001	123.9142857	remanei
V	1390001	118.3793103	remanei
V	1400001	94.65	remanei
V	1410001	167.5454545	remanei
V	1420001	116.2978723	remanei
V	1430001	191.24	remanei
V	1440001	141.8571429	remanei
V	1450001	115.2325581	remanei
V	1460001	152.0740741	remanei
V	1470001	162.6071429	remanei
V	1480001	222.4444444	remanei
V	1490001	157.1176471	remanei
V	1500001	116.2894737	remanei
V	1510001	130.0789474	remanei
V	1520001	133.5588235	remanei
V	1530001	112.4	remanei
V	1540001	208.5294118	remanei
V	1550001	94.5	remanei
V	1560001	85.14285714	remanei
V	1570001	87.88888889	remanei
V	1580001	111.03125	remanei
V	1590001	138.4054054	remanei
V	1600001	155.6785714	remanei
V	1610001	138.6363636	remanei
V	1620001	114.3666667	remanei
V	1630001	220.2631579	remanei
V	1640001	148.7894737	remanei
V	1650001	96.34615385	remanei
V	1660001	106.2926829	remanei
V	1670001	1735.666667	remanei
V	1680001	119.5	remanei
V	1690001	64.68	remanei
V	1700001	105	remanei
V	1710001	94.17391304	remanei
V	1720001	122.9583333	remanei
V	1730001	94.33333333	remanei
V	1740001	116.3125	remanei
V	1750001	87.02857143	remanei
V	1760001	84.31428571	remanei
V	1770001	285.3	remanei
V	1780001	146.6	remanei
V	1790001	134.6428571	remanei
V	1800001	121.7777778	remanei
V	1810001	116.2580645	remanei
V	1820001	144.55	remanei
V	1830001	429.6363636	remanei
V	1840001	456.6190476	remanei
V	1850001	204.25	remanei
V	1860001	101.9534884	remanei
V	1870001	224.56	remanei
V	1880001	168.3636364	remanei
V	1890001	135.3846154	remanei
V	1900001	119.6666667	remanei
V	1910001	104.375	remanei
V	1920001	154.826087	remanei
V	1930001	121.3	remanei
V	1940001	223.6363636	remanei
V	1950001	102.4883721	remanei
V	1960001	86.41666667	remanei
V	1970001	109.8157895	remanei
V	1980001	125.56	remanei
V	1990001	147.5769231	remanei
V	2000001	143.2068966	remanei
V	2010001	201.6086957	remanei
V	2020001	109.8918919	remanei
V	2030001	127.0454545	remanei
V	2040001	143.4411765	remanei
V	2050001	114.5	remanei
V	2060001	148.6410256	remanei
V	2070001	119.3414634	remanei
V	2080001	136.15	remanei
V	2090001	156.2727273	remanei
V	2100001	118.34375	remanei
V	2110001	107.8235294	remanei
V	2120001	115.5833333	remanei
V	2130001	250.6666667	remanei
V	2140001	134.1136364	remanei
V	2150001	107.0487805	remanei
V	2160001	108.0333333	remanei
V	2170001	110.9090909	remanei
V	2180001	80	remanei
V	2190001	254.625	remanei
V	2200001	87.5	remanei
V	2210001	142.3571429	remanei
V	2220001	133.5	remanei
V	2230001	85.77419355	remanei
V	2240001	101.5833333	remanei
V	2250001	153.2352941	remanei
V	2260001	103.2	remanei
V	2270001	102.3636364	remanei
V	2280001	663.9	remanei
V	2290001	188.4516129	remanei
V	2300001	219.25	remanei
V	2310001	88.38235294	remanei
V	2320001	90.13333333	remanei
V	2330001	172.6428571	remanei
V	2340001	89.51162791	remanei
V	2350001	92.375	remanei
V	2360001	123.4615385	remanei
V	2370001	136.3783784	remanei
V	2380001	120.125	remanei
V	2390001	117.4285714	remanei
V	2400001	126.90625	remanei
V	2410001	114.627907	remanei
V	2420001	114.3888889	remanei
V	2430001	136.5357143	remanei
V	2440001	166	remanei
V	2450001	156	remanei
V	2460001	96.93478261	remanei
V	2470001	160.7419355	remanei
V	2480001	138.1	remanei
V	2490001	139.4444444	remanei
V	2500001	140.15	remanei
V	2510001	229.2777778	remanei
V	2520001	279.68	remanei
V	2530001	135.4705882	remanei
V	2540001	111.75	remanei
V	2550001	161.5714286	remanei
V	2560001	97.09677419	remanei
V	2570001	144.1428571	remanei
V	2580001	110.6	remanei
V	2590001	122.8918919	remanei
V	2600001	106.4857143	remanei
V	2610001	142.2068966	remanei
V	2620001	144.0882353	remanei
V	2630001	231.2307692	remanei
V	2640001	94.28571429	remanei
V	2650001	91.5	remanei
V	2660001	628.3333333	remanei
V	2670001	130.5	remanei
V	2680001	219.48	remanei
V	2690001	98.62962963	remanei
V	2700001	145.7333333	remanei
V	2710001	109.0408163	remanei
V	2720001	141.625	remanei
V	2730001	141.7368421	remanei
V	2740001	154.1034483	remanei
V	2750001	154.225	remanei
V	2760001	302.2272727	remanei
V	2770001	171.8205128	remanei
V	2780001	569.3	remanei
V	2790001	136.4	remanei
V	2800001	159.8095238	remanei
V	2810001	161.75	remanei
V	2820001	154.9444444	remanei
V	2830001	188.24	remanei
V	2840001	175.5333333	remanei
V	2850001	134.3777778	remanei
V	2860001	118.1176471	remanei
V	2870001	117.6764706	remanei
V	2880001	111.8823529	remanei
V	2890001	117.3275862	remanei
V	2900001	99.8	remanei
V	2910001	490.75	remanei
V	2920001	116.6666667	remanei
V	2930001	96.14705882	remanei
V	2940001	154.2682927	remanei
V	2950001	157.0882353	remanei
V	2960001	104.6086957	remanei
V	2970001	78.05454545	remanei
V	2980001	140	remanei
V	2990001	82.09090909	remanei
V	3000001	266.7368421	remanei
V	3010001	108.2368421	remanei
V	3020001	93.14634146	remanei
V	3030001	90.7	remanei
V	3040001	151.3703704	remanei
V	3050001	112.1034483	remanei
V	3060001	120.4375	remanei
V	3070001	129.1515152	remanei
V	3080001	168.6315789	remanei
V	3090001	142.9473684	remanei
V	3100001	438.7413793	remanei
V	3110001	148.8	remanei
V	3120001	153.7619048	remanei
V	3130001	113.5945946	remanei
V	3140001	92.77777778	remanei
V	3150001	110.5714286	remanei
V	3160001	118.1290323	remanei
V	3170001	147.125	remanei
V	3180001	330.1666667	remanei
V	3190001	183.3421053	remanei
V	3200001	95.55102041	remanei
V	3210001	159.5945946	remanei
V	3220001	288.1785714	remanei
V	3230001	173.6956522	remanei
V	3240001	152.8181818	remanei
V	3250001	101.25	remanei
V	3260001	115.3684211	remanei
V	3270001	108.5263158	remanei
V	3280001	134.7142857	remanei
V	3290001	120.45	remanei
V	3300001	114.5	remanei
V	3310001	81.42105263	remanei
V	3320001	135.2244898	remanei
V	3330001	116.0714286	remanei
V	3340001	125.0277778	remanei
V	3350001	95.90196078	remanei
V	3360001	100.4761905	remanei
V	3370001	101.9677419	remanei
V	3380001	111.3488372	remanei
V	3390001	123.7428571	remanei
V	3400001	113.6041667	remanei
V	3410001	175.6774194	remanei
V	3420001	138.4545455	remanei
V	3430001	131.7407407	remanei
V	3440001	132.6904762	remanei
V	3450001	133.5185185	remanei
V	3460001	143.3333333	remanei
V	3470001	127.8181818	remanei
V	3480001	202.875	remanei
V	3490001	136.1818182	remanei
V	3500001	200.3333333	remanei
V	3510001	192.6551724	remanei
V	3520001	158.4	remanei
V	3530001	104.8947368	remanei
V	3540001	81.2	remanei
V	3550001	171.4285714	remanei
V	3560001	171.375	remanei
V	3570001	240.3103448	remanei
V	3580001	557.2666667	remanei
V	3590001	140.7272727	remanei
V	3600001	109	remanei
V	3610001	233.047619	remanei
V	3620001	312.7	remanei
V	3630001	217.8076923	remanei
V	3640001	170.4545455	remanei
V	3650001	245.0625	remanei
V	3660001	97.48275862	remanei
V	3670001	109.75	remanei
V	3680001	169.8076923	remanei
V	3690001	115.7258065	remanei
V	3700001	134.625	remanei
V	3710001	209.1714286	remanei
V	3720001	162.7894737	remanei
V	3730001	3621.666667	remanei
V	3740001	834.5	remanei
V	3750001	119.7307692	remanei
V	3760001	149	remanei
V	3770001	147.9375	remanei
V	3780001	82.91891892	remanei
V	3790001	114.28125	remanei
V	3800001	123.1395349	remanei
V	3810001	127.5714286	remanei
V	3820001	84	remanei
V	3830001	87.04166667	remanei
V	3840001	149.25	remanei
V	3850001	112.1458333	remanei
V	3860001	121.3333333	remanei
V	3870001	132.66	remanei
V	3880001	184.92	remanei
V	3890001	84.56862745	remanei
V	3900001	96.53225806	remanei
V	3910001	126.0357143	remanei
V	3920001	221.7368421	remanei
V	3930001	119.6969697	remanei
V	3940001	112.6	remanei
V	3950001	154.4615385	remanei
V	3960001	164.4166667	remanei
V	3970001	109.7777778	remanei
V	3980001	148.3870968	remanei
V	3990001	89.69565217	remanei
V	4000001	100.5869565	remanei
V	4010001	114.2903226	remanei
V	4020001	243.7272727	remanei
V	4030001	212.0769231	remanei
V	4040001	148.6	remanei
V	4050001	165.7727273	remanei
V	4060001	128.1538462	remanei
V	4070001	179.7391304	remanei
V	4080001	97.87179487	remanei
V	4090001	89.13157895	remanei
V	4100001	110.8	remanei
V	4110001	133.0217391	remanei
V	4120001	88.6	remanei
V	4130001	148.516129	remanei
V	4140001	104.3333333	remanei
V	4150001	159.625	remanei
V	4160001	94.76923077	remanei
V	4170001	114.2692308	remanei
V	4180001	219.6	remanei
V	4190001	139.6551724	remanei
V	4200001	143.7222222	remanei
V	4210001	209.1818182	remanei
V	4220001	185.25	remanei
V	4230001	179.4444444	remanei
V	4240001	113	remanei
V	4250001	130.2857143	remanei
V	4260001	139.2307692	remanei
V	4270001	92.32142857	remanei
V	4280001	112.9047619	remanei
V	4290001	125.95	remanei
V	4300001	117.3333333	remanei
V	4310001	109.0909091	remanei
V	4320001	78.23333333	remanei
V	4330001	89	remanei
V	4340001	64.8	remanei
V	4350001	110.5384615	remanei
V	4360001	147.4444444	remanei
V	4370001	127.4375	remanei
V	4380001	151.2	remanei
V	4390001	794	remanei
V	4400001	2745	remanei
V	4410001	859.2	remanei
V	4420001	142.5	remanei
V	4430001	358.9	remanei
V	4440001	128.5	remanei
V	4450001	396.4	remanei
V	4460001	108.1875	remanei
V	4470001	253.5	remanei
V	4480001	104.1363636	remanei
V	4490001	155.5454545	remanei
V	4500001	166.3043478	remanei
V	4510001	190.1818182	remanei
V	4520001	210.0769231	remanei
V	4530001	366.7222222	remanei
V	4540001	140.0588235	remanei
V	4550001	139.2173913	remanei
V	4560001	90.72727273	remanei
V	4570001	99.5	remanei
V	4580001	138.2142857	remanei
V	4590001	113.8333333	remanei
V	4600001	146.1176471	remanei
V	4610001	113.0833333	remanei
V	4620001	148.0952381	remanei
V	4630001	161.4615385	remanei
V	4640001	261.7391304	remanei
V	4650001	92.92857143	remanei
V	4660001	137.2608696	remanei
V	4670001	152.7586207	remanei
V	4680001	110.8571429	remanei
V	4690001	441.1666667	remanei
V	4700001	152.1538462	remanei
V	4710001	132.8695652	remanei
V	4720001	196.3684211	remanei
V	4730001	107.9677419	remanei
V	4740001	139.2857143	remanei
V	4750001	157.5	remanei
V	4760001	133.44	remanei
V	4770001	165.6666667	remanei
V	4780001	128.2	remanei
V	4790001	280.2857143	remanei
V	4800001	103.5	remanei
V	4810001	110.8	remanei
V	4820001	148.5882353	remanei
V	4830001	296.1363636	remanei
V	4840001	131.6315789	remanei
V	4850001	96.96428571	remanei
V	4860001	384.3076923	remanei
V	4870001	286.2380952	remanei
V	4880001	73.85	remanei
V	4890001	252.7222222	remanei
V	4900001	187.24	remanei
V	4910001	83	remanei
V	4920001	64.91666667	remanei
V	4930001	239.7142857	remanei
V	4940001	154.4782609	remanei
V	4950001	166.2413793	remanei
V	4960001	240	remanei
V	4970001	336.2	remanei
V	4980001	329.2307692	remanei
V	4990001	222.75	remanei
V	5000001	191.5217391	remanei
V	5010001	184.8275862	remanei
V	5020001	386.8181818	remanei
V	5030001	297.2857143	remanei
V	5040001	112.9090909	remanei
V	5050001	1084.75	remanei
V	5060001	217.76	remanei
V	5070001	260.72	remanei
V	5080001	415.0416667	remanei
V	5090001	295.1111111	remanei
V	5100001	2096.6	remanei
V	5110001	234.8536585	remanei
V	5120001	287.7692308	remanei
V	5130001	1015.272727	remanei
V	5140001	13835	remanei
V	5150001	648.7586207	remanei
V	5160001	871.3571429	remanei
V	5170001	463.7333333	remanei
V	5180001	73.94117647	remanei
V	5190001	168.3809524	remanei
V	5200001	149.45	remanei
V	5210001	128.875	remanei
V	5220001	120.1	remanei
V	5230001	145.5	remanei
V	5240001	137.3888889	remanei
V	5250001	237.6363636	remanei
V	5260001	376.2307692	remanei
V	5270001	96.5	remanei
V	5280001	240.6666667	remanei
V	5290001	127.9375	remanei
V	5300001	220.1666667	remanei
V	5310001	53.6	remanei
V	5320001	155.0909091	remanei
V	5330001	164.3636364	remanei
V	5340001	172.7272727	remanei
V	5350001	244.0833333	remanei
V	5360001	89.18181818	remanei
V	5370001	168.0714286	remanei
V	5380001	125.4375	remanei
V	5390001	138.5555556	remanei
V	5400001	97.70967742	remanei
V	5410001	204.2352941	remanei
V	5420001	149.6842105	remanei
V	5430001	180	remanei
V	5440001	139.8571429	remanei
V	5450001	315.25	remanei
V	5460001	313.45	remanei
V	5470001	149	remanei
V	5480001	211.8	remanei
V	5490001	185.8333333	remanei
V	5500001	158.875	remanei
V	5510001	113.0555556	remanei
V	5520001	273.1428571	remanei
V	5530001	134.9090909	remanei
V	5540001	162.0555556	remanei
V	5550001	101.7058824	remanei
V	5560001	44.33333333	remanei
V	5570001	186.5714286	remanei
V	5580001	243.9166667	remanei
V	5590001	181.5	remanei
V	5600001	125.0909091	remanei
V	5610001	183.5	remanei
V	5620001	147.4	remanei
V	5630001	124.7272727	remanei
V	5640001	178	remanei
V	5650001	140.6666667	remanei
V	5660001	104.375	remanei
V	5670001	127.5	remanei
V	5680001	161.6666667	remanei
V	5690001	182.75	remanei
V	5700001	91.375	remanei
V	5710001	288.5	remanei
V	5720001	119.0833333	remanei
